seed,initialization,method,epoch,lr,active_method,val_macro_accuracy,val_accuracy,train_loss,optimizer_updates,train_seconds,epoch_seconds_with_probe,swaps,added_foreground,removed_foreground
1,scratch,adaptive_random_to_low_10,17,0.00048332856245487986,random_rescue_10,0.557,0.557,1.0556702807744345,47,96.31822097091936,112.35480761504732,10.0,1.536,2.0301666666666667
1,scratch,adaptive_random_to_low_10,18,0.000480202146725769,random_rescue_10,0.576,0.576,1.0125112195014954,47,96.37187682907097,112.3219724658411,10.0,1.501,2.052
1,scratch,adaptive_random_to_low_10,19,0.00047681918297671805,random_rescue_10,0.573,0.573,0.9912917642593384,47,97.3223594170995,113.33374276501127,10.0,1.5035,2.022
1,scratch,adaptive_random_to_low_10,20,0.0004731834495470404,random_rescue_10,0.5589999999999999,0.559,0.9639119415283203,47,96.91322203096934,116.68365128501318,10.0,1.5265,1.9966666666666666
1,scratch,adaptive_random_to_low_10,21,0.00046929900708756454,random_rescue_10,0.5660000000000001,0.566,0.9553023687998454,47,96.51406670897268,112.69142418098636,10.0,1.5381666666666667,2.0031666666666665
1,scratch,adaptive_random_to_low_10,22,0.0004651701940254048,random_rescue_10,0.567,0.567,0.9325310424168904,47,96.9183398138266,112.99641312588938,10.0,1.6276666666666666,1.9493333333333334
1,scratch,adaptive_random_to_low_10,23,0.00046080162171849087,random_rescue_10,0.5509999999999999,0.551,0.8994761946996053,47,96.33071352611296,112.37096807197668,10.0,1.5635,2.0176666666666665
1,scratch,adaptive_random_to_low_10,24,0.0004561981693052692,random_rescue_10,0.5900000000000001,0.59,0.8810626392364502,47,96.26793627883308,112.79082415113226,10.0,1.579,1.9766666666666666
1,scratch,adaptive_random_to_low_10,25,0.00045136497825532695,random_rescue_10,0.576,0.576,0.8648609410921733,47,96.59576210100204,112.56860555894673,10.0,1.5931666666666666,1.9588333333333334
1,scratch,adaptive_random_to_low_10,26,0.00044630744662702595,random_rescue_10,0.572,0.572,0.842133882522583,47,95.93130060797557,111.93605548492633,10.0,1.5813333333333333,1.97
1,scratch,adaptive_random_to_low_10,27,0.0004410312230385594,random_rescue_10,0.564,0.564,0.8268352088928222,47,97.27163772797212,113.38769309292547,10.0,1.5736666666666668,1.9895
1,scratch,adaptive_random_to_low_10,28,0.0004355422003591655,random_rescue_10,0.5730000000000002,0.573,0.7891852142016093,47,95.58872828190215,111.7509741561953,10.0,1.5878333333333334,1.9646666666666666
1,scratch,adaptive_random_to_low_10,29,0.0004298465091275434,random_rescue_10,0.586,0.586,0.7644222561518351,47,96.13498033513315,112.32918206299655,10.0,1.5978333333333334,1.9418333333333333
1,scratch,adaptive_random_to_low_10,30,0.0004239505107048233,random_rescue_10,0.603,0.603,0.7547093356450398,47,95.91317776008509,115.94489398715086,10.0,1.5658333333333334,1.9923333333333333
1,scratch,adaptive_random_to_low_10,31,0.00041786079016973627,random_rescue_10,0.589,0.589,0.7263274974822999,47,95.67705932399258,111.78735673893243,10.0,1.5523333333333333,1.9961666666666666
1,scratch,adaptive_random_to_low_10,32,0.00041158414896392116,random_rescue_10,0.587,0.587,0.7082844554583232,47,96.8315514139831,112.94112970400602,10.0,1.5311666666666666,2.02
1,scratch,adaptive_random_to_low_10,33,0.00040512759729558113,random_rescue_10,0.602,0.602,0.6791434284845987,47,96.65957285487093,112.71501211891882,10.0,1.5885,1.9648333333333334
1,scratch,adaptive_random_to_low_10,34,0.00039849834630997414,random_rescue_10,0.571,0.571,0.6635995541413625,47,96.10212707403116,112.07647204701789,10.0,1.5416666666666667,2.017333333333333
1,scratch,adaptive_random_to_low_10,35,0.0003917038000354835,random_rescue_10,0.591,0.591,0.6458474489847819,47,95.95192589517683,112.19901546882465,10.0,1.572,1.9936666666666667
1,scratch,adaptive_random_to_low_10,36,0.0003847515471142615,random_rescue_10,0.5819999999999999,0.582,0.6235923352241516,47,96.1790342067834,112.45575189613737,10.0,1.5773333333333333,1.9891666666666667
1,scratch,adaptive_random_to_low_10,37,0.00037764935232668343,random_rescue_10,0.5690000000000001,0.569,0.6266163053512573,47,97.31227044714615,113.35212826402858,10.0,1.5701666666666667,1.98
1,scratch,adaptive_random_to_low_10,38,0.0003704051479190776,random_rescue_10,0.584,0.584,0.5800112730662028,47,96.44177435617894,112.43161232909188,10.0,1.5536666666666668,2.001
1,scratch,adaptive_random_to_low_10,39,0.00036302702474441743,random_rescue_10,0.5660000000000001,0.566,0.5801246070861816,47,96.11917502200231,112.12803092109971,10.0,1.588,1.9821666666666666
1,scratch,adaptive_random_to_low_10,40,0.0003555232232258696,random_rescue_10,0.5960000000000001,0.596,0.5624400811990102,47,96.44759624404833,116.89628954301588,10.0,1.5801666666666667,1.977
1,scratch,adaptive_random_to_low_10,41,0.00034790212415329195,random_rescue_10,0.5770000000000001,0.577,0.5406150426864624,47,96.93592201988213,112.78629821399227,10.0,1.5783333333333334,1.9845
1,scratch,adaptive_random_to_low_10,42,0.0003401722393229594,random_rescue_10,0.583,0.583,0.5192232578595479,47,96.7978265620768,112.77753186994232,10.0,1.5876666666666666,1.952
1,scratch,adaptive_random_to_low_10,43,0.0003323422020309725,random_rescue_10,0.582,0.582,0.506941442489624,47,96.59372911183164,112.29257744806819,10.0,1.5648333333333333,1.984
1,scratch,adaptive_random_to_low_10,44,0.0003244207574309657,random_rescue_10,0.5660000000000001,0.566,0.4909865714708964,47,97.41232248581946,113.63598241610453,10.0,1.5458333333333334,2.0111666666666665
1,scratch,adaptive_random_to_low_10,45,0.0003164167527668859,random_rescue_10,0.597,0.597,0.4960245548884074,47,96.50369887403212,112.59745808690786,10.0,1.5751666666666666,1.995
1,scratch,adaptive_random_to_low_10,46,0.0003083391274917483,random_rescue_10,0.5770000000000001,0.577,0.47532152954737344,47,96.63417070382275,113.06688740802929,10.0,1.6015,1.9865
1,scratch,adaptive_random_to_low_10,47,0.0003001969032834071,random_rescue_10,0.593,0.593,0.46149558703104654,47,96.41248340182938,112.39764429302886,10.0,1.6108333333333333,1.9448333333333334
1,scratch,adaptive_random_to_low_10,48,0.00029199917396849096,random_rescue_10,0.59,0.59,0.45061583431561786,47,95.43814783496782,111.57321001403034,10.0,1.5668333333333333,1.9793333333333334
1,scratch,adaptive_random_to_low_10,49,0.0002837550953657579,random_rescue_10,0.5810000000000001,0.581,0.43483825540542603,47,96.21373995183967,112.20143629400991,10.0,1.5618333333333334,1.9785
1,scratch,adaptive_random_to_low_10,50,0.0002754738750602126,random_rescue_10,0.606,0.606,0.4236540925502777,47,96.03213296388276,117.36773772304878,10.0,1.5463333333333333,2.0045
1,scratch,adaptive_random_to_low_10,51,0.00026716476211940786,low_score_rescue_10,0.583,0.583,0.4158718866507212,47,97.02682890999131,115.26300836284645,10.0,1.5378333333333334,1.5455
1,scratch,adaptive_random_to_low_10,52,0.00025883703676341484,low_score_rescue_10,0.5860000000000001,0.586,0.40594759623209636,47,96.84151102579199,112.83273591706529,10.0,1.5931666666666666,1.5453333333333332
1,scratch,adaptive_random_to_low_10,53,0.0002505,low_score_rescue_10,0.579,0.579,0.41131503995259605,47,96.72964795399457,113.32249248493463,10.0,1.575,1.5618333333333334
1,scratch,adaptive_random_to_low_10,54,0.00024216296323658525,low_score_rescue_10,0.595,0.595,0.4089155073165894,47,96.81669892906211,112.80229357490316,10.0,1.5833333333333333,1.5528333333333333
1,scratch,adaptive_random_to_low_10,55,0.00023383523788059215,low_score_rescue_10,0.588,0.588,0.38208931136131286,47,96.6860547310207,112.76095651299693,10.0,1.5885,1.6023333333333334
1,scratch,adaptive_random_to_low_10,56,0.00022552612493978745,low_score_rescue_10,0.5860000000000001,0.586,0.3850016835530599,47,95.83816368714906,112.51565999607556,10.0,1.5261666666666667,1.5491666666666666
1,scratch,adaptive_random_to_low_10,57,0.00021724490463424225,low_score_rescue_10,0.5919999999999999,0.592,0.36204942178726196,47,96.68355169612914,113.15878214198165,10.0,1.5446666666666666,1.5831666666666666
1,scratch,adaptive_random_to_low_10,58,0.00020900082603150905,low_score_rescue_10,0.5929999999999999,0.593,0.36771844466527304,47,96.68158328603022,113.11687954398803,10.0,1.5273333333333334,1.5591666666666666
1,scratch,adaptive_random_to_low_10,59,0.00020080309671659293,low_score_rescue_10,0.5810000000000001,0.581,0.36018926366170245,47,97.13154024397954,113.16964359395206,10.0,1.561,1.5543333333333333
1,scratch,adaptive_random_to_low_10,60,0.00019266087250825167,low_score_rescue_10,0.587,0.587,0.3452520276705424,47,96.97930833813734,113.04027644102462,10.0,1.5566666666666666,1.5535
1,scratch,adaptive_random_to_low_10,61,0.00018458324723311413,low_score_rescue_10,0.578,0.578,0.3453519012928009,47,97.38726576883346,113.67196542606689,10.0,1.561,1.5791666666666666
1,scratch,adaptive_random_to_low_10,62,0.00017657924256903434,low_score_rescue_10,0.5930000000000001,0.593,0.34556927347183225,47,97.19622290716507,113.00234697805718,10.0,1.5415,1.5706666666666667
1,scratch,adaptive_random_to_low_10,63,0.00016865779796902748,low_score_rescue_10,0.5850000000000001,0.585,0.35101490132013957,47,96.82591398409568,113.02686055307277,10.0,1.4903333333333333,1.5595
1,scratch,adaptive_random_to_low_10,64,0.00016082776067704059,low_score_rescue_10,0.585,0.585,0.34276773595809934,47,95.59591817902401,111.66611640201882,10.0,1.5355,1.5215
1,scratch,adaptive_random_to_low_10,65,0.00015309787584670805,low_score_rescue_10,0.5810000000000001,0.581,0.3349752910931905,47,96.00246253190562,112.00533678010106,10.0,1.5915,1.5655
1,scratch,adaptive_random_to_low_10,66,0.00014547677677413047,low_score_rescue_10,0.599,0.599,0.3330136965910594,47,97.37771419715136,113.59442278300412,10.0,1.578,1.5626666666666666
1,scratch,adaptive_random_to_low_10,67,0.00013797297525558255,low_score_rescue_10,0.592,0.592,0.32605679297447204,47,96.37503904895857,112.2695295130834,10.0,1.5463333333333333,1.5445
1,scratch,adaptive_random_to_low_10,68,0.00013059485208092238,low_score_rescue_10,0.5850000000000002,0.585,0.323268704255422,47,96.35629715397954,112.15939842793159,10.0,1.5278333333333334,1.5446666666666666
1,scratch,adaptive_random_to_low_10,69,0.00012335064767331658,low_score_rescue_10,0.592,0.592,0.3172777073383331,47,96.18289654096588,112.30232857493684,10.0,1.5428333333333333,1.5676666666666668
1,scratch,adaptive_random_to_low_10,70,0.00011624845288573853,low_score_rescue_10,0.595,0.595,0.31504142038027444,47,96.38207957707345,113.60280378605239,10.0,1.5616666666666668,1.5636666666666668
1,scratch,adaptive_random_to_low_10,71,0.00010929619996451647,low_score_rescue_10,0.6,0.6,0.3089033903280894,47,96.38769166707061,113.78625164902769,10.0,1.5188333333333333,1.5535
1,scratch,adaptive_random_to_low_10,72,0.00010250165369002587,low_score_rescue_10,0.591,0.591,0.31232810775438946,47,97.03630060981959,113.28379904804751,10.0,1.5403333333333333,1.5741666666666667
1,scratch,adaptive_random_to_low_10,73,9.587240270441893e-05,low_score_rescue_10,0.611,0.611,0.30888516434033714,46,96.82297920295969,112.75166322709993,10.0,1.5361666666666667,1.5678333333333334
1,scratch,adaptive_random_to_low_10,74,8.941585103607879e-05,low_score_rescue_10,0.591,0.591,0.30985631306966144,47,96.33569334819913,112.47626764606684,10.0,1.5426666666666666,1.5668333333333333
1,scratch,adaptive_random_to_low_10,75,8.313920983026379e-05,low_score_rescue_10,0.587,0.587,0.3067088899612427,47,97.33322129189037,113.27600201405585,10.0,1.5406666666666666,1.557
1,scratch,adaptive_random_to_low_10,76,7.704948929517675e-05,low_score_rescue_10,0.599,0.599,0.30242752814292906,47,97.86760985781439,114.21029305201955,10.0,1.5391666666666666,1.5766666666666667
1,scratch,adaptive_random_to_low_10,77,7.115349087245667e-05,low_score_rescue_10,0.5980000000000001,0.598,0.30041961606343587,47,97.31229671486653,113.34656921518035,10.0,1.5176666666666667,1.5641666666666667
1,scratch,adaptive_random_to_low_10,78,6.545779964083458e-05,low_score_rescue_10,0.597,0.597,0.29808527223269143,47,97.59529972891323,113.64243777794763,10.0,1.5048333333333332,1.5761666666666667
1,scratch,adaptive_random_to_low_10,79,5.996877696144067e-05,low_score_rescue_10,0.595,0.595,0.29691703446706136,47,96.53473757300526,112.45608147280291,10.0,1.5171666666666668,1.5626666666666666
1,scratch,adaptive_random_to_low_10,80,5.4692553372974075e-05,low_score_rescue_10,0.596,0.596,0.2958559497197469,47,96.92941108788364,113.16395720094442,10.0,1.525,1.5533333333333332
1,scratch,adaptive_random_to_low_10,81,4.963502174467306e-05,low_score_rescue_10,0.5960000000000001,0.596,0.29235163068771364,47,96.8964488580823,113.01011648098938,10.0,1.5551666666666666,1.5865
1,scratch,adaptive_random_to_low_10,82,4.480183069473086e-05,low_score_rescue_10,0.596,0.596,0.2905511417388916,47,96.82756378385238,113.03670951002277,10.0,1.5511666666666666,1.5648333333333333
1,scratch,adaptive_random_to_low_10,83,4.019837828150914e-05,low_score_rescue_10,0.594,0.594,0.2952469548384348,47,96.71543611912057,113.14572173403576,10.0,1.5331666666666666,1.5676666666666668
1,scratch,adaptive_random_to_low_10,84,3.5829805974595276e-05,low_score_rescue_10,0.608,0.608,0.2953374005953471,47,96.87962359795347,113.6479985578917,10.0,1.5323333333333333,1.5665
1,scratch,adaptive_random_to_low_10,85,3.1700992912435456e-05,low_score_rescue_10,0.594,0.594,0.2941585594813029,47,97.3369244330097,113.42587753897533,10.0,1.5025,1.5601666666666667
1,scratch,adaptive_random_to_low_10,86,2.781655045295966e-05,low_score_rescue_10,0.6010000000000001,0.601,0.2966558224360148,47,96.49412470706739,112.7475782551337,10.0,1.5441666666666667,1.5588333333333333
1,scratch,adaptive_random_to_low_10,87,2.4180817023281995e-05,low_score_rescue_10,0.599,0.599,0.2938657058874766,47,95.36451654089615,111.44309068494476,10.0,1.533,1.5601666666666667
1,scratch,adaptive_random_to_low_10,88,2.0797853274230994e-05,low_score_rescue_10,0.608,0.608,0.2913945008913676,47,97.36193740391172,113.46805873396806,10.0,1.5335,1.5368333333333333
1,scratch,adaptive_random_to_low_10,89,1.7671437545120165e-05,low_score_rescue_10,0.603,0.603,0.29442649324735004,47,96.79897685302421,113.00176409003325,10.0,1.5331666666666666,1.5698333333333334
1,scratch,adaptive_random_to_low_10,90,1.480506164382429e-05,low_score_rescue_10,0.603,0.603,0.2902812105814616,47,96.6598978380207,112.77196877798997,10.0,1.55,1.5695
1,scratch,adaptive_random_to_low_10,91,1.220192694687535e-05,low_score_rescue_10,0.601,0.601,0.28924955455462137,47,97.96875886805356,114.07367104012519,10.0,1.5281666666666667,1.5511666666666666
1,scratch,adaptive_random_to_low_10,92,9.864940823933073e-06,low_score_rescue_10,0.607,0.607,0.2920976304213206,47,98.43424007692374,114.66700443206355,10.0,1.5291666666666666,1.5685
1,scratch,adaptive_random_to_low_10,93,7.796713390623254e-06,low_score_rescue_10,0.6069999999999999,0.607,0.2893992377916972,47,98.60016023204662,115.07386317919008,10.0,1.526,1.5595
1,scratch,adaptive_random_to_low_10,94,5.999554593371605e-06,low_score_rescue_10,0.604,0.604,0.2875288422902425,47,97.14240513602272,113.79480895004235,10.0,1.5355,1.5603333333333333
1,scratch,adaptive_random_to_low_10,95,4.475471629487872e-06,low_score_rescue_10,0.6040000000000001,0.604,0.29215287693341574,47,97.59789432119578,113.702942695003,10.0,1.522,1.5435
1,scratch,adaptive_random_to_low_10,96,3.2261667053823824e-06,low_score_rescue_10,0.6020000000000001,0.602,0.28878147157033285,47,97.3363569600042,113.58924804697745,10.0,1.5266666666666666,1.5596666666666668
1,scratch,adaptive_random_to_low_10,97,2.253035135418218e-06,low_score_rescue_10,0.604,0.604,0.2860867396990458,47,97.7141228648834,114.20020131208003,10.0,1.5286666666666666,1.5481666666666667
1,scratch,adaptive_random_to_low_10,98,1.5571637835232856e-06,low_score_rescue_10,0.604,0.604,0.28819809770584104,47,97.80583682889119,114.01796075096354,10.0,1.5253333333333334,1.5793333333333333
1,scratch,adaptive_random_to_low_10,99,1.1393298493014743e-06,low_score_rescue_10,0.604,0.604,0.2899024719397227,47,97.83918994781561,114.08325398014858,10.0,1.5381666666666667,1.567
1,scratch,adaptive_random_to_low_10,100,1e-06,low_score_rescue_10,0.603,0.603,0.29361852900187174,47,97.94101854786277,115.5110696090851,10.0,1.5363333333333333,1.552
1,scratch,random_low_mixed_10,1,0.0001,random_rescue_10,0.30100000000000005,0.301,1.8456376953125,47,99.6297957720235,116.40308388182893,10.0,1.6726666666666667,1.904
1,scratch,random_low_mixed_10,2,0.0002,random_rescue_10,0.304,0.304,1.7517682552337646,47,100.75904060807079,118.27032453310676,10.0,1.6543333333333334,1.8998333333333333
1,scratch,random_low_mixed_10,3,0.00030000000000000003,random_rescue_10,0.331,0.331,1.704283297220866,47,97.23510624608025,113.45963545702398,10.0,1.6921666666666666,1.911
1,scratch,random_low_mixed_10,4,0.0004,random_rescue_10,0.342,0.342,1.6687453810373942,47,96.89757407200523,113.21219557104632,10.0,1.609,1.9673333333333334
1,scratch,random_low_mixed_10,5,0.0005,random_rescue_10,0.37,0.37,1.6242901964187622,47,96.51836853008717,112.61815138394013,10.0,1.651,1.9078333333333333
1,scratch,random_low_mixed_10,6,0.0005,random_rescue_10,0.396,0.396,1.5795980033874513,47,96.75299656088464,112.77624151110649,10.0,1.6525,1.908
1,scratch,random_low_mixed_10,7,0.0004998606701506985,random_rescue_10,0.438,0.438,1.5020242109298707,47,98.19111828599125,115.01053296308964,10.0,1.6025,1.9618333333333333
1,scratch,random_low_mixed_10,8,0.0004994428362164767,random_rescue_10,0.45200000000000007,0.452,1.420154203414917,47,96.29684350802563,112.47578668990172,10.0,1.6035,1.963
1,scratch,random_low_mixed_10,9,0.0004987469648645818,random_rescue_10,0.49700000000000005,0.497,1.3605547103881837,47,96.35798618709669,112.61294202296995,10.0,1.5746666666666667,1.9921666666666666
1,scratch,random_low_mixed_10,10,0.0004977738332946176,random_rescue_10,0.4800000000000001,0.48,1.2789040857950846,47,96.85138336801901,112.88879114110023,10.0,1.6046666666666667,1.9325
1,scratch,random_low_mixed_10,11,0.0004965245283705121,random_rescue_10,0.521,0.521,1.2476366678873698,47,96.72226987895556,113.0108235059306,10.0,1.691,1.8768333333333334
1,scratch,random_low_mixed_10,12,0.0004950004454066284,random_rescue_10,0.508,0.508,1.2001978079477946,47,96.26679811999202,112.52259937580675,10.0,1.6495,1.9455
1,scratch,random_low_mixed_10,13,0.0004932032866093767,random_rescue_10,0.522,0.522,1.1950620028177896,47,96.22398688597605,112.43078248295933,10.0,1.7071666666666667,1.8505
1,scratch,random_low_mixed_10,14,0.000491135059176067,random_rescue_10,0.5329999999999999,0.533,1.133800906499227,47,96.36920332396403,112.41118371183984,10.0,1.6125,1.9535
1,scratch,random_low_mixed_10,15,0.0004887980730531247,random_rescue_10,0.549,0.549,1.113019788424174,47,96.75094636296853,112.75403954600915,10.0,1.5791666666666666,1.9695
1,scratch,random_low_mixed_10,16,0.00048619493835617576,random_rescue_10,0.579,0.579,1.0712507902781168,47,96.14928196906112,112.38392561697401,10.0,1.5201666666666667,2.0536666666666665
1,scratch,random_low_mixed_10,17,0.00048332856245487986,random_rescue_10,0.557,0.557,1.0556702807744345,47,97.1134100209456,113.3628884521313,10.0,1.536,2.0301666666666667
1,scratch,random_low_mixed_10,18,0.000480202146725769,random_rescue_10,0.576,0.576,1.0125112195014954,47,97.08264542696998,113.06712448294275,10.0,1.501,2.052
1,scratch,random_low_mixed_10,19,0.00047681918297671805,random_rescue_10,0.573,0.573,0.9912917642593384,47,96.41205599508248,112.52040819614194,10.0,1.5035,2.022
1,scratch,random_low_mixed_10,20,0.0004731834495470404,random_rescue_10,0.5589999999999999,0.559,0.9639119415283203,47,96.73002834618092,112.66905455384403,10.0,1.5265,1.9966666666666666
1,scratch,random_low_mixed_10,21,0.00046929900708756454,random_rescue_10,0.5660000000000001,0.566,0.9553023687998454,47,97.2544683450833,113.22159674414434,10.0,1.5381666666666667,2.0031666666666665
1,scratch,random_low_mixed_10,22,0.0004651701940254048,random_rescue_10,0.567,0.567,0.9325310424168904,47,96.59210427477956,112.54804411693476,10.0,1.6276666666666666,1.9493333333333334
1,scratch,random_low_mixed_10,23,0.00046080162171849087,random_rescue_10,0.5509999999999999,0.551,0.8994761946996053,47,96.02115846285596,112.14034311496653,10.0,1.5635,2.0176666666666665
1,scratch,random_low_mixed_10,24,0.0004561981693052692,random_rescue_10,0.5900000000000001,0.59,0.8810626392364502,47,96.35474784905091,112.49251193203963,10.0,1.579,1.9766666666666666
1,scratch,random_low_mixed_10,25,0.00045136497825532695,random_rescue_10,0.576,0.576,0.8648609410921733,47,95.88727363618091,112.05685468018055,10.0,1.5931666666666666,1.9588333333333334
1,scratch,random_low_mixed_10,26,0.00044630744662702595,random_rescue_10,0.572,0.572,0.842133882522583,47,96.27008631709032,112.49361236998811,10.0,1.5813333333333333,1.97
1,scratch,random_low_mixed_10,27,0.0004410312230385594,random_rescue_10,0.564,0.564,0.8268352088928222,47,96.36016663094051,112.37017134600319,10.0,1.5736666666666668,1.9895
1,scratch,random_low_mixed_10,28,0.0004355422003591655,random_rescue_10,0.5730000000000002,0.573,0.7891852142016093,47,96.66600386286154,112.68360708700493,10.0,1.5878333333333334,1.9646666666666666
1,scratch,random_low_mixed_10,29,0.0004298465091275434,random_rescue_10,0.586,0.586,0.7644222561518351,47,95.63526423717849,111.61976022599265,10.0,1.5978333333333334,1.9418333333333333
1,scratch,random_low_mixed_10,30,0.0004239505107048233,random_rescue_10,0.603,0.603,0.7547093356450398,47,96.6575775211677,112.65935927489772,10.0,1.5658333333333334,1.9923333333333333
1,scratch,random_low_mixed_10,31,0.00041786079016973627,random_rescue_10,0.589,0.589,0.7263274974822999,47,96.91665138304234,113.04716963204555,10.0,1.5523333333333333,1.9961666666666666
1,scratch,random_low_mixed_10,32,0.00041158414896392116,random_rescue_10,0.587,0.587,0.7082844554583232,47,97.19694525399245,113.28355918987654,10.0,1.5311666666666666,2.02
1,scratch,random_low_mixed_10,33,0.00040512759729558113,random_rescue_10,0.602,0.602,0.6791434284845987,47,96.4970822262112,112.75515083200298,10.0,1.5885,1.9648333333333334
1,scratch,random_low_mixed_10,34,0.00039849834630997414,random_rescue_10,0.571,0.571,0.6635995541413625,47,97.10534338094294,113.22671993402764,10.0,1.5416666666666667,2.017333333333333
1,scratch,random_low_mixed_10,35,0.0003917038000354835,random_rescue_10,0.591,0.591,0.6458474489847819,47,96.17404410499148,112.18210506998003,10.0,1.572,1.9936666666666667
1,scratch,random_low_mixed_10,36,0.0003847515471142615,random_rescue_10,0.5819999999999999,0.582,0.6235923352241516,47,96.23684934992343,112.36049405508675,10.0,1.5773333333333333,1.9891666666666667
1,scratch,random_low_mixed_10,37,0.00037764935232668343,random_rescue_10,0.5690000000000001,0.569,0.6266163053512573,47,97.76070315390825,113.66505371103995,10.0,1.5701666666666667,1.98
1,scratch,random_low_mixed_10,38,0.0003704051479190776,random_rescue_10,0.584,0.584,0.5800112730662028,47,96.55973217100836,112.54126514494419,10.0,1.5536666666666668,2.001
1,scratch,random_low_mixed_10,39,0.00036302702474441743,random_rescue_10,0.5660000000000001,0.566,0.5801246070861816,47,96.25408217380755,112.32255998090841,10.0,1.588,1.9821666666666666
1,scratch,random_low_mixed_10,40,0.0003555232232258696,random_rescue_10,0.5960000000000001,0.596,0.5624400811990102,47,96.61479382100515,112.85926542314701,10.0,1.5801666666666667,1.977
1,scratch,random_low_mixed_10,41,0.00034790212415329195,random_rescue_10,0.5770000000000001,0.577,0.5406150426864624,47,96.80809577787295,113.3306076398585,10.0,1.5783333333333334,1.9845
1,scratch,random_low_mixed_10,42,0.0003401722393229594,random_rescue_10,0.583,0.583,0.5192232578595479,47,96.45899971597828,112.80087763397023,10.0,1.5876666666666666,1.952
1,scratch,random_low_mixed_10,43,0.0003323422020309725,random_rescue_10,0.582,0.582,0.506941442489624,47,95.78200849192217,111.79686293494888,10.0,1.5648333333333333,1.984
1,scratch,random_low_mixed_10,44,0.0003244207574309657,random_rescue_10,0.5660000000000001,0.566,0.4909865714708964,47,96.45488080801442,112.634113751119,10.0,1.5458333333333334,2.0111666666666665
1,scratch,random_low_mixed_10,45,0.0003164167527668859,random_rescue_10,0.597,0.597,0.4960245548884074,47,96.16521560004912,112.24848254397511,10.0,1.5751666666666666,1.995
1,scratch,random_low_mixed_10,46,0.0003083391274917483,random_rescue_10,0.5770000000000001,0.577,0.47532152954737344,47,96.21334966109134,112.25380113394931,10.0,1.6015,1.9865
1,scratch,random_low_mixed_10,47,0.0003001969032834071,random_rescue_10,0.593,0.593,0.46149558703104654,47,96.18878218508326,112.23840146115981,10.0,1.6108333333333333,1.9448333333333334
