seed,initialization,method,epoch,mask,repeat,teacher_accuracy,teacher_full_accuracy,kl,full_correct_to_wrong,background_ratio,foreground_missing,swaps
0,imagenet,low_score_rescue_10,10,student,4,0.955,0.98,0.067555636,0.03,0.7065816326530612,0.08708846369085477,0.0
0,imagenet,low_score_rescue_10,10,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,low_score_rescue_10,10,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,low_score_rescue_10,10,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,low_score_rescue_10,10,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,low_score_rescue_10,10,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,low_score_rescue_10,10,random_rescue_10,0,0.96,0.98,0.07398785,0.025,0.7308163265306123,0.1829340854556846,10.0
0,imagenet,low_score_rescue_10,10,random_rescue_10,1,0.955,0.98,0.06649063,0.03,0.7308673469387756,0.16612577156200128,10.0
0,imagenet,low_score_rescue_10,10,random_rescue_10,2,0.96,0.98,0.049521483,0.02,0.7317346938775511,0.16347651423482787,10.0
0,imagenet,low_score_rescue_10,10,random_rescue_10,3,0.955,0.98,0.08078581,0.03,0.7313265306122448,0.17613327973263282,10.0
0,imagenet,low_score_rescue_10,10,random_rescue_10,4,0.95,0.98,0.09240548,0.03,0.7306632653061225,0.17383194510323646,10.0
0,imagenet,low_score_rescue_10,10,foreground_rescue_10,0,0.955,0.98,0.07292128,0.03,0.6777551020408165,0.026465067040996913,2.825
0,imagenet,low_score_rescue_10,10,foreground_rescue_10,1,0.955,0.98,0.06672767,0.03,0.6777551020408165,0.026465067040996913,2.825
0,imagenet,low_score_rescue_10,10,foreground_rescue_10,2,0.96,0.98,0.050339166,0.025,0.6777551020408165,0.026465067040996913,2.825
0,imagenet,low_score_rescue_10,10,foreground_rescue_10,3,0.96,0.98,0.05516709,0.025,0.6777551020408165,0.026465067040996913,2.825
0,imagenet,low_score_rescue_10,10,foreground_rescue_10,4,0.955,0.98,0.073870294,0.03,0.6777551020408165,0.026465067040996913,2.825
0,imagenet,low_score_rescue_10,10,low_score_rescue_10,0,0.94,0.98,0.10567767,0.04,0.7157653061224489,0.10508701467385266,10.0
0,imagenet,low_score_rescue_10,10,low_score_rescue_10,1,0.95,0.98,0.09247023,0.035,0.7146938775510204,0.1028695401000597,10.0
0,imagenet,low_score_rescue_10,10,low_score_rescue_10,2,0.94,0.98,0.08296663,0.04,0.714795918367347,0.10385817607494707,10.0
0,imagenet,low_score_rescue_10,10,low_score_rescue_10,3,0.95,0.98,0.07464416,0.03,0.715408163265306,0.1049166976873524,10.0
0,imagenet,low_score_rescue_10,10,low_score_rescue_10,4,0.95,0.98,0.09577529,0.035,0.7148469387755102,0.10275493666567566,10.0
0,imagenet,low_score_rescue_10,10,random_matched,0,0.965,0.98,0.053898014,0.02,0.717908163265306,0.10610625840131019,2.825
0,imagenet,low_score_rescue_10,10,random_matched,1,0.965,0.98,0.05470897,0.02,0.7168367346938774,0.10402005648013943,2.825
0,imagenet,low_score_rescue_10,10,random_matched,2,0.955,0.98,0.06466349,0.03,0.7163775510204082,0.10376166171151219,2.825
0,imagenet,low_score_rescue_10,10,random_matched,3,0.96,0.98,0.05397012,0.025,0.7161224489795918,0.10332329823685849,2.825
0,imagenet,low_score_rescue_10,10,random_matched,4,0.955,0.98,0.06701307,0.03,0.7164285714285714,0.1024786261896156,2.825
0,imagenet,low_score_rescue_10,25,student,0,0.95,0.98,0.075984955,0.035,0.7075510204081632,0.08873379549886387,0.0
0,imagenet,low_score_rescue_10,25,student,1,0.95,0.98,0.075984955,0.035,0.7075510204081632,0.08873379549886387,0.0
0,imagenet,low_score_rescue_10,25,student,2,0.95,0.98,0.075984955,0.035,0.7075510204081632,0.08873379549886387,0.0
0,imagenet,low_score_rescue_10,25,student,3,0.95,0.98,0.075984955,0.035,0.7075510204081632,0.08873379549886387,0.0
0,imagenet,low_score_rescue_10,25,student,4,0.95,0.98,0.075984955,0.035,0.7075510204081632,0.08873379549886387,0.0
0,imagenet,low_score_rescue_10,25,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,low_score_rescue_10,25,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,low_score_rescue_10,25,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,low_score_rescue_10,25,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,low_score_rescue_10,25,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,low_score_rescue_10,25,random_rescue_10,0,0.945,0.98,0.11305363,0.04,0.7316836734693877,0.1842610640124427,10.0
0,imagenet,low_score_rescue_10,25,random_rescue_10,1,0.95,0.98,0.06633281,0.03,0.7302551020408162,0.16917146271275602,10.0
0,imagenet,low_score_rescue_10,25,random_rescue_10,2,0.95,0.98,0.087645836,0.035,0.7328061224489795,0.16341261457387893,10.0
0,imagenet,low_score_rescue_10,25,random_rescue_10,3,0.955,0.98,0.05204667,0.03,0.7323469387755103,0.1851336806475179,10.0
0,imagenet,low_score_rescue_10,25,random_rescue_10,4,0.945,0.98,0.08140482,0.035,0.7308673469387754,0.16687072228486258,10.0
0,imagenet,low_score_rescue_10,25,foreground_rescue_10,0,0.945,0.98,0.072786346,0.04,0.6785714285714286,0.0282415410010903,2.84
0,imagenet,low_score_rescue_10,25,foreground_rescue_10,1,0.95,0.98,0.06596793,0.035,0.6785714285714286,0.0282415410010903,2.84
0,imagenet,low_score_rescue_10,25,foreground_rescue_10,2,0.945,0.98,0.06679289,0.04,0.6785714285714286,0.0282415410010903,2.84
0,imagenet,low_score_rescue_10,25,foreground_rescue_10,3,0.95,0.98,0.05582482,0.035,0.6785714285714286,0.0282415410010903,2.84
0,imagenet,low_score_rescue_10,25,foreground_rescue_10,4,0.95,0.98,0.06631941,0.035,0.6785714285714286,0.0282415410010903,2.84
0,imagenet,low_score_rescue_10,25,low_score_rescue_10,0,0.955,0.98,0.06480488,0.03,0.7153061224489795,0.1027271868642707,10.0
0,imagenet,low_score_rescue_10,25,low_score_rescue_10,1,0.955,0.98,0.065978795,0.03,0.7152551020408162,0.10373200048177005,10.0
0,imagenet,low_score_rescue_10,25,low_score_rescue_10,2,0.955,0.98,0.077513665,0.03,0.7155612244897958,0.10363178807746128,10.0
0,imagenet,low_score_rescue_10,25,low_score_rescue_10,3,0.96,0.98,0.06523263,0.025,0.715561224489796,0.10350131937429204,10.0
0,imagenet,low_score_rescue_10,25,low_score_rescue_10,4,0.95,0.98,0.085922584,0.035,0.7154591836734694,0.10375534819448796,10.0
0,imagenet,low_score_rescue_10,25,random_matched,0,0.945,0.98,0.1048023,0.04,0.717857142857143,0.10513709468079697,2.84
0,imagenet,low_score_rescue_10,25,random_matched,1,0.945,0.98,0.07088808,0.04,0.7181122448979592,0.10625488161937058,2.84
0,imagenet,low_score_rescue_10,25,random_matched,2,0.945,0.98,0.09200757,0.04,0.7173469387755103,0.1052962744982872,2.84
0,imagenet,low_score_rescue_10,25,random_matched,3,0.95,0.98,0.06703698,0.035,0.7169897959183673,0.1044245580382953,2.84
0,imagenet,low_score_rescue_10,25,random_matched,4,0.95,0.98,0.08471656,0.035,0.7167346938775511,0.10353653418424869,2.84
0,imagenet,low_score_rescue_10,50,student,0,0.945,0.98,0.11033008,0.04,0.7081122448979592,0.09168713212176158,0.0
0,imagenet,low_score_rescue_10,50,student,1,0.945,0.98,0.11033008,0.04,0.7081122448979592,0.09168713212176158,0.0
0,imagenet,low_score_rescue_10,50,student,2,0.945,0.98,0.11033008,0.04,0.7081122448979592,0.09168713212176158,0.0
0,imagenet,low_score_rescue_10,50,student,3,0.945,0.98,0.11033008,0.04,0.7081122448979592,0.09168713212176158,0.0
0,imagenet,low_score_rescue_10,50,student,4,0.945,0.98,0.11033008,0.04,0.7081122448979592,0.09168713212176158,0.0
0,imagenet,low_score_rescue_10,50,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,low_score_rescue_10,50,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,low_score_rescue_10,50,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,low_score_rescue_10,50,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,low_score_rescue_10,50,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,low_score_rescue_10,50,random_rescue_10,0,0.95,0.98,0.096991844,0.035,0.7321428571428571,0.1976115258557909,10.0
0,imagenet,low_score_rescue_10,50,random_rescue_10,1,0.93,0.98,0.11843069,0.055,0.7321428571428572,0.17951909009787748,10.0
0,imagenet,low_score_rescue_10,50,random_rescue_10,2,0.955,0.98,0.0670327,0.03,0.7332653061224491,0.17254971720258158,10.0
0,imagenet,low_score_rescue_10,50,random_rescue_10,3,0.95,0.98,0.1036017,0.035,0.7319897959183673,0.1754503363317065,10.0
0,imagenet,low_score_rescue_10,50,random_rescue_10,4,0.93,0.98,0.11624836,0.05,0.7321428571428571,0.1737865741536795,10.0
0,imagenet,low_score_rescue_10,50,foreground_rescue_10,0,0.945,0.98,0.10027534,0.04,0.6786224489795919,0.028748260095687563,2.89
0,imagenet,low_score_rescue_10,50,foreground_rescue_10,1,0.95,0.98,0.074737065,0.035,0.6786224489795919,0.028748260095687563,2.89
0,imagenet,low_score_rescue_10,50,foreground_rescue_10,2,0.95,0.98,0.07617548,0.035,0.6786224489795919,0.028748260095687563,2.89
0,imagenet,low_score_rescue_10,50,foreground_rescue_10,3,0.94,0.98,0.09429556,0.045,0.6786224489795919,0.028748260095687563,2.89
0,imagenet,low_score_rescue_10,50,foreground_rescue_10,4,0.945,0.98,0.09025056,0.04,0.6786224489795919,0.028748260095687563,2.89
0,imagenet,low_score_rescue_10,50,low_score_rescue_10,0,0.935,0.98,0.11189463,0.05,0.7161734693877552,0.10814477514620181,10.0
0,imagenet,low_score_rescue_10,50,low_score_rescue_10,1,0.94,0.98,0.106230356,0.045,0.7162244897959184,0.10872441914708897,10.0
0,imagenet,low_score_rescue_10,50,low_score_rescue_10,2,0.945,0.98,0.10395362,0.04,0.715561224489796,0.10756537233165489,10.0
0,imagenet,low_score_rescue_10,50,low_score_rescue_10,3,0.95,0.98,0.07576104,0.035,0.7163265306122448,0.10935761109092071,10.0
0,imagenet,low_score_rescue_10,50,low_score_rescue_10,4,0.945,0.98,0.091821775,0.04,0.7157142857142855,0.10921492857595044,10.0
0,imagenet,low_score_rescue_10,50,random_matched,0,0.945,0.98,0.09682694,0.04,0.7184183673469389,0.10854325528780434,2.89
0,imagenet,low_score_rescue_10,50,random_matched,1,0.945,0.98,0.103327125,0.04,0.7183163265306124,0.10721249736850946,2.89
0,imagenet,low_score_rescue_10,50,random_matched,2,0.945,0.98,0.0942545,0.04,0.7169897959183673,0.10575792706090846,2.89
0,imagenet,low_score_rescue_10,50,random_matched,3,0.935,0.98,0.11623249,0.05,0.7176020408163265,0.1089200151485177,2.89
0,imagenet,low_score_rescue_10,50,random_matched,4,0.94,0.98,0.111468695,0.045,0.7181122448979592,0.10815388077703937,2.89
0,imagenet,low_score_rescue_10,75,student,0,0.94,0.98,0.087835066,0.04,0.7091326530612245,0.09456043084185349,0.0
0,imagenet,low_score_rescue_10,75,student,1,0.94,0.98,0.087835066,0.04,0.7091326530612245,0.09456043084185349,0.0
0,imagenet,low_score_rescue_10,75,student,2,0.94,0.98,0.087835066,0.04,0.7091326530612245,0.09456043084185349,0.0
0,imagenet,low_score_rescue_10,75,student,3,0.94,0.98,0.087835066,0.04,0.7091326530612245,0.09456043084185349,0.0
0,imagenet,low_score_rescue_10,75,student,4,0.94,0.98,0.087835066,0.04,0.7091326530612245,0.09456043084185349,0.0
0,imagenet,low_score_rescue_10,75,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,low_score_rescue_10,75,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,low_score_rescue_10,75,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,low_score_rescue_10,75,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,low_score_rescue_10,75,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,low_score_rescue_10,75,random_rescue_10,0,0.94,0.98,0.11778885,0.045,0.7337755102040816,0.1967709254945077,10.0
0,imagenet,low_score_rescue_10,75,random_rescue_10,1,0.945,0.98,0.093675114,0.035,0.7345408163265306,0.18307693825933283,10.0
0,imagenet,low_score_rescue_10,75,random_rescue_10,2,0.95,0.98,0.05290985,0.03,0.7331632653061226,0.1769625616133705,10.0
0,imagenet,low_score_rescue_10,75,random_rescue_10,3,0.935,0.98,0.082991466,0.045,0.7328571428571429,0.1816094394207702,10.0
0,imagenet,low_score_rescue_10,75,random_rescue_10,4,0.945,0.98,0.07379257,0.035,0.7325,0.1702738909208034,10.0
0,imagenet,low_score_rescue_10,75,foreground_rescue_10,0,0.95,0.98,0.06720752,0.03,0.6793367346938775,0.02953345594101164,2.92
0,imagenet,low_score_rescue_10,75,foreground_rescue_10,1,0.955,0.98,0.051860385,0.025,0.6793367346938775,0.02953345594101164,2.92
0,imagenet,low_score_rescue_10,75,foreground_rescue_10,2,0.945,0.98,0.059726745,0.035,0.6793367346938775,0.02953345594101164,2.92
0,imagenet,low_score_rescue_10,75,foreground_rescue_10,3,0.945,0.98,0.07125309,0.035,0.6793367346938775,0.02953345594101164,2.92
0,imagenet,low_score_rescue_10,75,foreground_rescue_10,4,0.945,0.98,0.074325025,0.035,0.6793367346938775,0.02953345594101164,2.92
0,imagenet,low_score_rescue_10,75,low_score_rescue_10,0,0.94,0.98,0.088286035,0.04,0.716938775510204,0.10858543232670903,10.0
0,imagenet,low_score_rescue_10,75,low_score_rescue_10,1,0.95,0.98,0.06683784,0.035,0.718265306122449,0.1131019186198205,10.0
0,imagenet,low_score_rescue_10,75,low_score_rescue_10,2,0.94,0.98,0.08069502,0.04,0.7169897959183673,0.10954905309631414,10.0
0,imagenet,low_score_rescue_10,75,low_score_rescue_10,3,0.945,0.98,0.05790496,0.035,0.7180102040816325,0.11151909680380469,10.0
0,imagenet,low_score_rescue_10,75,low_score_rescue_10,4,0.94,0.98,0.09457329,0.04,0.7174489795918367,0.11062395759909593,10.0
0,imagenet,low_score_rescue_10,75,random_matched,0,0.94,0.98,0.07915273,0.04,0.7187755102040816,0.11059796984275441,2.92
0,imagenet,low_score_rescue_10,75,random_matched,1,0.945,0.98,0.07453337,0.035,0.7196428571428573,0.11396317971292412,2.92
0,imagenet,low_score_rescue_10,75,random_matched,2,0.945,0.98,0.058624715,0.035,0.7189285714285714,0.11136955669506515,2.92
0,imagenet,low_score_rescue_10,75,random_matched,3,0.95,0.98,0.076731205,0.03,0.7191326530612245,0.11153569419444063,2.92
0,imagenet,low_score_rescue_10,75,random_matched,4,0.945,0.98,0.07280914,0.035,0.7185204081632653,0.11140299703688275,2.92
0,imagenet,low_score_rescue_10,100,student,0,0.94,0.98,0.10274462,0.04,0.7085204081632653,0.09210292476140396,0.0
0,imagenet,low_score_rescue_10,100,student,1,0.94,0.98,0.10274462,0.04,0.7085204081632653,0.09210292476140396,0.0
0,imagenet,low_score_rescue_10,100,student,2,0.94,0.98,0.10274462,0.04,0.7085204081632653,0.09210292476140396,0.0
0,imagenet,low_score_rescue_10,100,student,3,0.94,0.98,0.10274462,0.04,0.7085204081632653,0.09210292476140396,0.0
0,imagenet,low_score_rescue_10,100,student,4,0.94,0.98,0.10274462,0.04,0.7085204081632653,0.09210292476140396,0.0
0,imagenet,low_score_rescue_10,100,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,low_score_rescue_10,100,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,low_score_rescue_10,100,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,low_score_rescue_10,100,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,low_score_rescue_10,100,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,low_score_rescue_10,100,random_rescue_10,0,0.94,0.98,0.09408777,0.045,0.7317346938775509,0.17958090761536746,10.0
0,imagenet,low_score_rescue_10,100,random_rescue_10,1,0.945,0.98,0.12521027,0.04,0.7329081632653062,0.17527158969984952,10.0
0,imagenet,low_score_rescue_10,100,random_rescue_10,2,0.945,0.98,0.08086447,0.035,0.732704081632653,0.1713531316628574,10.0
0,imagenet,low_score_rescue_10,100,random_rescue_10,3,0.95,0.98,0.107851654,0.035,0.7324489795918367,0.16946263050288643,10.0
0,imagenet,low_score_rescue_10,100,random_rescue_10,4,0.94,0.98,0.11761164,0.04,0.7325,0.16965452811114606,10.0
0,imagenet,low_score_rescue_10,100,foreground_rescue_10,0,0.95,0.98,0.08158064,0.03,0.6791836734693877,0.02942930418565418,2.875
0,imagenet,low_score_rescue_10,100,foreground_rescue_10,1,0.945,0.98,0.07496317,0.035,0.6791836734693877,0.02942930418565418,2.875
0,imagenet,low_score_rescue_10,100,foreground_rescue_10,2,0.95,0.98,0.08855888,0.03,0.6791836734693877,0.02942930418565418,2.875
0,imagenet,low_score_rescue_10,100,foreground_rescue_10,3,0.95,0.98,0.08085821,0.03,0.6791836734693877,0.02942930418565418,2.875
0,imagenet,low_score_rescue_10,100,foreground_rescue_10,4,0.945,0.98,0.09380282,0.035,0.6791836734693877,0.02942930418565418,2.875
0,imagenet,low_score_rescue_10,100,low_score_rescue_10,0,0.94,0.98,0.07160482,0.045,0.7169897959183673,0.10881459124053026,10.0
0,imagenet,low_score_rescue_10,100,low_score_rescue_10,1,0.94,0.98,0.079105414,0.045,0.717091836734694,0.10761124681990263,10.0
0,imagenet,low_score_rescue_10,100,low_score_rescue_10,2,0.935,0.98,0.08529667,0.045,0.7168877551020408,0.10780162504043676,10.0
0,imagenet,low_score_rescue_10,100,low_score_rescue_10,3,0.95,0.98,0.070692085,0.035,0.7164285714285714,0.10683278389375143,10.0
0,imagenet,low_score_rescue_10,100,low_score_rescue_10,4,0.945,0.98,0.09693071,0.04,0.7167346938775511,0.10802456814026132,10.0
0,imagenet,low_score_rescue_10,100,random_matched,0,0.94,0.98,0.10859707,0.04,0.7184183673469388,0.1092229703511609,2.875
0,imagenet,low_score_rescue_10,100,random_matched,1,0.945,0.98,0.10009901,0.035,0.7181632653061224,0.10797125867098159,2.875
0,imagenet,low_score_rescue_10,100,random_matched,2,0.94,0.98,0.08580656,0.04,0.7187244897959184,0.10932727636836126,2.875
0,imagenet,low_score_rescue_10,100,random_matched,3,0.95,0.98,0.08623232,0.03,0.7187244897959184,0.1106096592618083,2.875
0,imagenet,low_score_rescue_10,100,random_matched,4,0.945,0.98,0.097583316,0.035,0.7177551020408164,0.10793829390629922,2.875
0,imagenet,random,0,student,0,0.965,0.98,0.049423896,0.015,0.7058673469387755,0.08231790489358617,0.0
0,imagenet,random,0,student,1,0.965,0.98,0.049423896,0.015,0.7058673469387755,0.08231790489358617,0.0
0,imagenet,random,0,student,2,0.965,0.98,0.049423896,0.015,0.7058673469387755,0.08231790489358617,0.0
0,imagenet,random,0,student,3,0.965,0.98,0.049423896,0.015,0.7058673469387755,0.08231790489358617,0.0
0,imagenet,random,0,student,4,0.965,0.98,0.049423896,0.015,0.7058673469387755,0.08231790489358617,0.0
0,imagenet,random,0,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,random,0,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,random,0,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,random,0,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,random,0,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,random,0,random_rescue_10,0,0.955,0.98,0.07673554,0.03,0.729234693877551,0.1679639018459042,10.0
0,imagenet,random,0,random_rescue_10,1,0.96,0.98,0.05731293,0.02,0.7321428571428572,0.17112982691976839,10.0
0,imagenet,random,0,random_rescue_10,2,0.955,0.98,0.07880971,0.025,0.7311224489795919,0.17162426857917626,10.0
0,imagenet,random,0,random_rescue_10,3,0.955,0.98,0.0690822,0.025,0.7294897959183675,0.17406355448185729,10.0
0,imagenet,random,0,random_rescue_10,4,0.94,0.98,0.09882484,0.04,0.7296428571428573,0.15813417548845027,10.0
0,imagenet,random,0,foreground_rescue_10,0,0.96,0.98,0.052042674,0.02,0.677295918367347,0.025096868132710646,2.8
0,imagenet,random,0,foreground_rescue_10,1,0.96,0.98,0.061706647,0.02,0.677295918367347,0.025096868132710646,2.8
0,imagenet,random,0,foreground_rescue_10,2,0.96,0.98,0.057614543,0.02,0.677295918367347,0.025096868132710646,2.8
0,imagenet,random,0,foreground_rescue_10,3,0.96,0.98,0.062874764,0.02,0.677295918367347,0.025096868132710646,2.8
0,imagenet,random,0,foreground_rescue_10,4,0.96,0.98,0.063759096,0.02,0.677295918367347,0.025096868132710646,2.8
0,imagenet,random,0,low_score_rescue_10,0,0.95,0.98,0.07409613,0.03,0.7128571428571427,0.09592084560465473,10.0
0,imagenet,random,0,low_score_rescue_10,1,0.96,0.98,0.048454687,0.02,0.7136734693877551,0.09635290260200267,10.0
0,imagenet,random,0,low_score_rescue_10,2,0.95,0.98,0.061150827,0.03,0.7132142857142857,0.09623877203175696,10.0
0,imagenet,random,0,low_score_rescue_10,3,0.955,0.98,0.07511786,0.025,0.7127551020408163,0.09565284000194518,10.0
0,imagenet,random,0,low_score_rescue_10,4,0.955,0.98,0.06678594,0.025,0.7127551020408163,0.09502717675311124,10.0
0,imagenet,random,0,random_matched,0,0.96,0.98,0.05148281,0.02,0.7163775510204081,0.09909034654213109,2.8
0,imagenet,random,0,random_matched,1,0.965,0.98,0.051132623,0.015,0.7163775510204081,0.10026353536070877,2.8
0,imagenet,random,0,random_matched,2,0.95,0.98,0.06500979,0.03,0.7168877551020408,0.10060035762440128,2.8
0,imagenet,random,0,random_matched,3,0.96,0.98,0.05155242,0.02,0.7167346938775511,0.10205323439281039,2.8
0,imagenet,random,0,random_matched,4,0.955,0.98,0.055842362,0.025,0.7166836734693877,0.09952487927668469,2.8
0,imagenet,random,10,student,0,0.955,0.98,0.06007116,0.025,0.7049489795918368,0.08322334942729757,0.0
0,imagenet,random,10,student,1,0.955,0.98,0.06007116,0.025,0.7049489795918368,0.08322334942729757,0.0
0,imagenet,random,10,student,2,0.955,0.98,0.06007116,0.025,0.7049489795918368,0.08322334942729757,0.0
0,imagenet,random,10,student,3,0.955,0.98,0.06007116,0.025,0.7049489795918368,0.08322334942729757,0.0
0,imagenet,random,10,student,4,0.955,0.98,0.06007116,0.025,0.7049489795918368,0.08322334942729757,0.0
0,imagenet,random,10,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,random,10,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,random,10,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,random,10,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,random,10,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
0,imagenet,random,10,random_rescue_10,0,0.95,0.98,0.06678291,0.03,0.7300510204081633,0.167723598000008,10.0
0,imagenet,random,10,random_rescue_10,1,0.955,0.98,0.06470373,0.025,0.7307653061224489,0.16461448333338874,10.0
0,imagenet,random,10,random_rescue_10,2,0.955,0.98,0.07092918,0.03,0.729642857142857,0.16754518979743993,10.0
0,imagenet,random,10,random_rescue_10,3,0.95,0.98,0.061081048,0.03,0.7306122448979592,0.16445609292754823,10.0
0,imagenet,random,10,random_rescue_10,4,0.945,0.98,0.100805275,0.035,0.729795918367347,0.1764096352149771,10.0
0,imagenet,random,10,foreground_rescue_10,0,0.95,0.98,0.07254322,0.03,0.6771428571428573,0.02582483150695528,2.725
0,imagenet,random,10,foreground_rescue_10,1,0.95,0.98,0.076494016,0.03,0.6771428571428573,0.02582483150695528,2.725
0,imagenet,random,10,foreground_rescue_10,2,0.955,0.98,0.05644253,0.025,0.6771428571428573,0.02582483150695528,2.725
0,imagenet,random,10,foreground_rescue_10,3,0.95,0.98,0.07192197,0.03,0.6771428571428573,0.02582483150695528,2.725
0,imagenet,random,10,foreground_rescue_10,4,0.95,0.98,0.08356356,0.03,0.6771428571428573,0.02582483150695528,2.725
0,imagenet,random,10,low_score_rescue_10,0,0.965,0.98,0.04290597,0.02,0.7120408163265306,0.09721269616495583,10.0
0,imagenet,random,10,low_score_rescue_10,1,0.955,0.98,0.053791698,0.03,0.712704081632653,0.09717323388503202,10.0
0,imagenet,random,10,low_score_rescue_10,2,0.965,0.98,0.041572344,0.02,0.7116326530612244,0.0969794616182298,10.0
0,imagenet,random,10,low_score_rescue_10,3,0.97,0.98,0.036916256,0.015,0.7121938775510205,0.09686616822345373,10.0
0,imagenet,random,10,low_score_rescue_10,4,0.96,0.98,0.049321964,0.025,0.7130102040816325,0.09925861977986077,10.0
0,imagenet,random,10,random_matched,0,0.955,0.98,0.05457909,0.025,0.715765306122449,0.10044361414844567,2.725
0,imagenet,random,10,random_matched,1,0.955,0.98,0.06193794,0.025,0.714591836734694,0.09848876287913824,2.725
0,imagenet,random,10,random_matched,2,0.95,0.98,0.065261945,0.03,0.7145408163265308,0.0980974994465466,2.725
0,imagenet,random,10,random_matched,3,0.95,0.98,0.06546906,0.03,0.714795918367347,0.09915110915669226,2.725
0,imagenet,random,10,random_matched,4,0.95,0.98,0.060205534,0.03,0.7137755102040816,0.09619806964488513,2.725
0,imagenet,random,25,student,0,0.94,0.98,0.073724054,0.04,0.7040816326530611,0.08043367897344751,0.0
0,imagenet,random,25,student,1,0.94,0.98,0.073724054,0.04,0.7040816326530611,0.08043367897344751,0.0
0,imagenet,random,25,student,2,0.94,0.98,0.073724054,0.04,0.7040816326530611,0.08043367897344751,0.0
0,imagenet,random,25,student,3,0.94,0.98,0.073724054,0.04,0.7040816326530611,0.08043367897344751,0.0
0,imagenet,random,25,student,4,0.94,0.98,0.073724054,0.04,0.7040816326530611,0.08043367897344751,0.0
0,imagenet,random,25,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,imagenet,random,25,random,1,0.965,0.98,0.06002661,0.02,0.8235204081632653,0.4946262972715817,0.0
0,imagenet,random,25,random,2,0.945,0.98,0.086035594,0.035,0.8219387755102041,0.47777470733476307,0.0
0,imagenet,random,25,random,3,0.93,0.98,0.11281219,0.05,0.822857142857143,0.4756299304983063,0.0
0,imagenet,random,25,random,4,0.945,0.98,0.12285635,0.04,0.8268877551020407,0.5175266882325791,0.0
