seed,initialization,method,epoch,mask,repeat,teacher_accuracy,teacher_full_accuracy,kl,full_correct_to_wrong,background_ratio,foreground_missing,swaps
0,scratch,full,0,student,0,0.865,0.985,0.34941003,0.125,0.850561224489796,0.5981794121635886,0.0
0,scratch,full,0,student,1,0.865,0.985,0.34941003,0.125,0.850561224489796,0.5981794121635886,0.0
0,scratch,full,0,student,2,0.865,0.985,0.34941003,0.125,0.850561224489796,0.5981794121635886,0.0
0,scratch,full,0,student,3,0.865,0.985,0.34941003,0.125,0.850561224489796,0.5981794121635886,0.0
0,scratch,full,0,student,4,0.865,0.985,0.34941003,0.125,0.850561224489796,0.5981794121635886,0.0
0,scratch,full,0,random,0,0.96,0.985,0.047686644,0.025,0.8246938775510205,0.48994748795493875,0.0
0,scratch,full,0,random,1,0.97,0.985,0.026617017,0.015,0.8235204081632653,0.4946262972715817,0.0
0,scratch,full,0,random,2,0.95,0.985,0.06240031,0.035,0.8219387755102041,0.47777470733476307,0.0
0,scratch,full,0,random,3,0.955,0.985,0.050456308,0.03,0.822857142857143,0.4756299304983063,0.0
0,scratch,full,0,random,4,0.945,0.985,0.09046187,0.045,0.8268877551020407,0.5175266882325791,0.0
0,scratch,full,0,random_rescue_10,0,0.9,0.985,0.21802825,0.09,0.8451530612244897,0.5638985049597482,10.0
0,scratch,full,0,random_rescue_10,1,0.905,0.985,0.24103867,0.085,0.8446428571428573,0.5759229810069456,10.0
0,scratch,full,0,random_rescue_10,2,0.9,0.985,0.2242762,0.09,0.846887755102041,0.5871443738245714,10.0
0,scratch,full,0,random_rescue_10,3,0.9,0.985,0.21408716,0.09,0.845,0.5784158401279986,10.0
0,scratch,full,0,random_rescue_10,4,0.915,0.985,0.19647022,0.075,0.8460204081632652,0.5803594066019169,10.0
0,scratch,full,0,foreground_rescue_10,0,0.94,0.985,0.1019532,0.05,0.775,0.23701169783036988,7.405
0,scratch,full,0,foreground_rescue_10,1,0.94,0.985,0.10687505,0.05,0.775,0.23701169783036988,7.405
0,scratch,full,0,foreground_rescue_10,2,0.935,0.985,0.10130553,0.055,0.775,0.23701169783036988,7.405
0,scratch,full,0,foreground_rescue_10,3,0.93,0.985,0.1335417,0.06,0.775,0.23701169783036988,7.405
0,scratch,full,0,foreground_rescue_10,4,0.935,0.985,0.11541783,0.055,0.775,0.23701169783036988,7.405
0,scratch,full,0,low_score_rescue_10,0,0.895,0.985,0.22069475,0.095,0.844795918367347,0.5859170772430334,10.0
0,scratch,full,0,low_score_rescue_10,1,0.905,0.985,0.1763789,0.08,0.8471428571428572,0.5853980915056881,10.0
0,scratch,full,0,low_score_rescue_10,2,0.885,0.985,0.22826214,0.105,0.8455102040816327,0.5882467356657168,10.0
0,scratch,full,0,low_score_rescue_10,3,0.925,0.985,0.20265546,0.07,0.844795918367347,0.5901691631743473,10.0
0,scratch,full,0,low_score_rescue_10,4,0.92,0.985,0.18634039,0.07,0.8456122448979592,0.585626088587124,10.0
0,scratch,full,0,random_matched,0,0.89,0.985,0.25463885,0.1,0.8449489795918368,0.5758685372196981,7.405
0,scratch,full,0,random_matched,1,0.895,0.985,0.24785528,0.095,0.8442346938775509,0.5774126876148028,7.405
0,scratch,full,0,random_matched,2,0.905,0.985,0.25401494,0.085,0.8443877551020408,0.5767761202652227,7.405
0,scratch,full,0,random_matched,3,0.9,0.985,0.1970151,0.09,0.8472448979591838,0.5843409831688942,7.405
0,scratch,full,0,random_matched,4,0.905,0.985,0.19156471,0.08,0.8461224489795919,0.5820094300469554,7.405
0,scratch,full,10,student,0,0.95,0.985,0.1202241,0.045,0.8162244897959183,0.48035812764540614,0.0
0,scratch,full,10,student,1,0.95,0.985,0.1202241,0.045,0.8162244897959183,0.48035812764540614,0.0
0,scratch,full,10,student,2,0.95,0.985,0.1202241,0.045,0.8162244897959183,0.48035812764540614,0.0
0,scratch,full,10,student,3,0.95,0.985,0.1202241,0.045,0.8162244897959183,0.48035812764540614,0.0
0,scratch,full,10,student,4,0.95,0.985,0.1202241,0.045,0.8162244897959183,0.48035812764540614,0.0
0,scratch,full,10,random,0,0.96,0.985,0.047686644,0.025,0.8246938775510205,0.48994748795493875,0.0
0,scratch,full,10,random,1,0.97,0.985,0.026617017,0.015,0.8235204081632653,0.4946262972715817,0.0
0,scratch,full,10,random,2,0.95,0.985,0.06240031,0.035,0.8219387755102041,0.47777470733476307,0.0
0,scratch,full,10,random,3,0.955,0.985,0.050456308,0.03,0.822857142857143,0.4756299304983063,0.0
0,scratch,full,10,random,4,0.945,0.985,0.09046187,0.045,0.8268877551020407,0.5175266882325791,0.0
0,scratch,full,10,random_rescue_10,0,0.945,0.985,0.12492704,0.045,0.8191326530612245,0.4931175681053183,10.0
0,scratch,full,10,random_rescue_10,1,0.945,0.985,0.08431888,0.04,0.8196938775510205,0.49953636629776527,10.0
0,scratch,full,10,random_rescue_10,2,0.93,0.985,0.07837027,0.055,0.8177040816326531,0.4843561282024352,10.0
0,scratch,full,10,random_rescue_10,3,0.965,0.985,0.06955422,0.03,0.8175510204081633,0.48520871224710693,10.0
0,scratch,full,10,random_rescue_10,4,0.935,0.985,0.10165201,0.055,0.8175,0.4857599936390443,10.0
0,scratch,full,10,foreground_rescue_10,0,0.97,0.985,0.05670558,0.02,0.746530612244898,0.16909986979510805,6.83
0,scratch,full,10,foreground_rescue_10,1,0.98,0.985,0.037231218,0.01,0.746530612244898,0.16909986979510805,6.83
0,scratch,full,10,foreground_rescue_10,2,0.975,0.985,0.05158414,0.015,0.746530612244898,0.16909986979510805,6.83
0,scratch,full,10,foreground_rescue_10,3,0.975,0.985,0.04691379,0.015,0.746530612244898,0.16909986979510805,6.83
0,scratch,full,10,foreground_rescue_10,4,0.98,0.985,0.03665408,0.01,0.746530612244898,0.16909986979510805,6.83
0,scratch,full,10,low_score_rescue_10,0,0.925,0.985,0.111164816,0.06,0.8147448979591837,0.4698177360116408,10.0
0,scratch,full,10,low_score_rescue_10,1,0.96,0.985,0.11730242,0.035,0.8133673469387753,0.4593750169909685,10.0
0,scratch,full,10,low_score_rescue_10,2,0.935,0.985,0.109856755,0.05,0.8152551020408163,0.47516915770265544,10.0
0,scratch,full,10,low_score_rescue_10,3,0.945,0.985,0.0857707,0.045,0.8153061224489795,0.4751861813503044,10.0
0,scratch,full,10,low_score_rescue_10,4,0.92,0.985,0.12372884,0.065,0.8143877551020409,0.47335244073817123,10.0
0,scratch,full,10,random_matched,0,0.955,0.985,0.11419542,0.04,0.8180102040816327,0.4825212468094761,6.83
0,scratch,full,10,random_matched,1,0.945,0.985,0.13253303,0.05,0.8169897959183673,0.4763179600521912,6.83
0,scratch,full,10,random_matched,2,0.97,0.985,0.08560999,0.025,0.8162244897959183,0.4776699502636096,6.83
0,scratch,full,10,random_matched,3,0.97,0.985,0.09755686,0.025,0.8164285714285714,0.4757466119065448,6.83
0,scratch,full,10,random_matched,4,0.96,0.985,0.13802877,0.035,0.8183673469387756,0.48649558817195765,6.83
0,scratch,full,25,student,0,0.925,0.985,0.10785597,0.065,0.8272448979591838,0.5222228313884717,0.0
0,scratch,full,25,student,1,0.925,0.985,0.10785597,0.065,0.8272448979591838,0.5222228313884717,0.0
0,scratch,full,25,student,2,0.925,0.985,0.10785597,0.065,0.8272448979591838,0.5222228313884717,0.0
0,scratch,full,25,student,3,0.925,0.985,0.10785597,0.065,0.8272448979591838,0.5222228313884717,0.0
0,scratch,full,25,student,4,0.925,0.985,0.10785597,0.065,0.8272448979591838,0.5222228313884717,0.0
0,scratch,full,25,random,0,0.96,0.985,0.047686644,0.025,0.8246938775510205,0.48994748795493875,0.0
