epoch,seed,student_correct,teacher_full_correct,teacher_masked_correct,teacher_raw_correct,student_prediction,teacher_prediction,teacher_masked_prediction,teacher_mask_kl,teacher_raw_kl,teacher_student_kl,prediction_agreement,teacher_flip,correction_opportunity,correction_signal_preserved,swaps,raw_background_ratio,raw_foreground_missing,raw_background_excess_vs_area,raw_foreground_area_missing,raw_zero_foreground,actual_background_ratio,actual_foreground_missing,actual_background_excess_vs_area,actual_foreground_area_missing,actual_zero_foreground,added_foreground,removed_foreground,initialization,method,n_probe
18,0,0.53,0.985,0.985,0.94,4.52,4.445,4.445,0.0,0.12342849373817444,0.977536141872406,0.54,0.0,0.455,0.455,0.0,0.8184693877551021,0.4829160608698656,-0.006224489795918364,0.4814525322802365,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.57,0.0,scratch,full,200
19,0,0.545,0.985,0.985,0.935,4.55,4.445,4.445,0.0,0.13772621750831604,0.9730954170227051,0.555,0.0,0.44,0.44,0.0,0.8274489795918367,0.5125259205957319,0.002755102040816323,0.5041116726770997,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.45,0.0,scratch,full,200
20,0,0.59,0.985,0.985,0.905,4.355,4.445,4.445,0.0,0.18900462985038757,0.945505678653717,0.6,0.0,0.395,0.395,0.0,0.8218367346938774,0.4907097999795558,-0.0028571428571428584,0.4939018958248198,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.9,0.0,scratch,full,200
21,0,0.545,0.985,0.985,0.93,4.895,4.445,4.445,0.0,0.15889550745487213,0.9701036214828491,0.555,0.0,0.44,0.44,0.0,0.822908163265306,0.5049161358505414,-0.0017857142857142915,0.5058313516806812,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.005,0.0,scratch,full,200
22,0,0.595,0.985,0.985,0.93,4.455,4.445,4.445,0.0,0.13681922852993011,0.9181717038154602,0.595,0.0,0.395,0.395,0.0,0.8226020408163265,0.4952378347959441,-0.0020918367346938844,0.4974922301853076,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.975,0.0,scratch,full,200
23,0,0.585,0.985,0.985,0.92,4.125,4.445,4.445,0.0,0.1576550304889679,0.9635536074638367,0.595,0.0,0.4,0.4,0.0,0.8214285714285714,0.48271722160844144,-0.0032653061224489827,0.4819295068923384,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.86,0.0,scratch,full,200
24,0,0.585,0.985,0.985,0.94,4.93,4.445,4.445,0.0,0.1473471224308014,1.00931978225708,0.585,0.0,0.405,0.405,0.0,0.8159693877551021,0.4928851015192717,-0.008724489795918371,0.4952228777343407,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.325,0.0,scratch,full,200
25,0,0.61,0.985,0.985,0.925,4.595,4.445,4.445,0.0,0.10785596817731857,0.9202287197113037,0.625,0.0,0.375,0.375,0.0,0.8272448979591838,0.5222228313884717,0.0025510204081632655,0.5168422056995041,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.43,0.0,scratch,full,200
26,0,0.59,0.985,0.985,0.915,4.405,4.445,4.445,0.0,0.13777458667755127,0.9617965221405029,0.6,0.0,0.395,0.395,0.0,0.8212244897959183,0.48760717650395696,-0.0034693877551020447,0.48510568981058894,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.84,0.0,scratch,full,200
27,0,0.555,0.985,0.985,0.95,4.035,4.445,4.445,0.0,0.07931084930896759,1.0425183773040771,0.565,0.0,0.43,0.43,0.0,0.8215816326530613,0.5017866291384235,-0.0031122448979591876,0.500546216515504,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.875,0.0,scratch,full,200
28,0,0.575,0.985,0.985,0.935,4.455,4.445,4.445,0.0,0.15779483318328857,1.0249049663543701,0.585,0.0,0.41,0.41,0.0,0.8187755102040817,0.47294703160473517,-0.005918367346938784,0.48073388860560956,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.6,0.0,scratch,full,200
29,0,0.545,0.985,0.985,0.945,4.51,4.445,4.445,0.0,0.11793378740549088,1.0570788383483887,0.555,0.0,0.44,0.44,0.0,0.8128061224489795,0.464578761889369,-0.01188775510204082,0.47016730506438764,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.015,0.0,scratch,full,200
30,0,0.55,0.985,0.985,0.945,4.41,4.445,4.445,0.0,0.10670831054449081,1.0496585369110107,0.56,0.0,0.435,0.435,0.0,0.8177040816326531,0.4760889590278979,-0.00698979591836735,0.47967575242742894,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.495,0.0,scratch,full,200
31,0,0.58,0.985,0.985,0.95,4.735,4.445,4.445,0.0,0.12269143760204315,1.0494015216827393,0.58,0.0,0.41,0.41,0.0,0.8233673469387754,0.4946949213735137,-0.0013265306122449022,0.5119158217776567,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.05,0.0,scratch,full,200
32,0,0.59,0.985,0.985,0.955,4.335,4.445,4.445,0.0,0.12053834646940231,1.0632976293563843,0.6,0.0,0.395,0.395,0.0,0.8133673469387755,0.4573067413694462,-0.011326530612244902,0.4752745625987882,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.07,0.0,scratch,full,200
33,0,0.605,0.985,0.985,0.955,4.42,4.445,4.445,0.0,0.0938614085316658,1.1086467504501343,0.615,0.0,0.38,0.38,0.0,0.8091326530612244,0.4516899560107115,-0.01556122448979592,0.46611840268131344,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.655,0.0,scratch,full,200
34,0,0.58,0.985,0.985,0.94,4.695,4.445,4.445,0.0,0.104853056371212,1.003078579902649,0.59,0.0,0.405,0.405,0.0,0.8185714285714286,0.4810391171490609,-0.006122448979591839,0.49447403371334075,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.58,0.0,scratch,full,200
35,0,0.57,0.985,0.985,0.95,4.105,4.445,4.445,0.0,0.13112680613994598,1.0829086303710938,0.575,0.0,0.415,0.415,0.0,0.8254081632653061,0.5083412287335054,0.0007142857142857118,0.5070314918085933,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.25,0.0,scratch,full,200
36,0,0.525,0.985,0.985,0.94,3.975,4.445,4.445,0.0,0.12349314987659454,1.0824668407440186,0.535,0.0,0.46,0.46,0.0,0.8226020408163265,0.4807894751894444,-0.002091836734693876,0.49143222576749396,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.975,0.0,scratch,full,200
37,0,0.545,0.985,0.985,0.95,4.145,4.445,4.445,0.0,0.1286357045173645,1.1403697729110718,0.545,0.0,0.445,0.445,0.0,0.8213265306122449,0.4814740480966595,-0.003367346938775515,0.4896902704052627,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.85,0.0,scratch,full,200
38,0,0.6,0.985,0.985,0.945,4.595,4.445,4.445,0.0,0.12148819118738174,1.105908989906311,0.6,0.0,0.39,0.39,0.0,0.8240816326530611,0.504858799726787,-0.0006122448979591871,0.5088135525211692,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.12,0.0,scratch,full,200
39,0,0.58,0.985,0.985,0.92,4.6,4.445,4.445,0.0,0.1606610119342804,1.1306681632995605,0.59,0.0,0.405,0.405,0.0,0.8192857142857143,0.467237416949809,-0.0054081632653061274,0.48367200498469176,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.65,0.0,scratch,full,200
40,0,0.56,0.985,0.985,0.94,4.535,4.445,4.445,0.0,0.10209822654724121,1.1502751111984253,0.57,0.0,0.425,0.425,0.0,0.8127040816326531,0.4660222715200631,-0.011989795918367352,0.46798727658577266,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.005,0.0,scratch,full,200
41,0,0.575,0.985,0.985,0.93,4.465,4.445,4.445,0.0,0.14077943563461304,1.1511147022247314,0.585,0.0,0.41,0.41,0.0,0.8174489795918367,0.4755405305429639,-0.007244897959183676,0.48005691353231666,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.47,0.0,scratch,full,200
42,0,0.56,0.985,0.985,0.955,4.515,4.445,4.445,0.0,0.09143418073654175,1.0873180627822876,0.57,0.0,0.425,0.425,0.0,0.8096428571428572,0.44371772966862966,-0.015051020408163276,0.45681528090310164,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.705,0.0,scratch,full,200
43,0,0.59,0.985,0.985,0.95,4.375,4.445,4.445,0.0,0.10439426451921463,1.1234081983566284,0.59,0.0,0.4,0.4,0.0,0.8144897959183675,0.4520865165756096,-0.010204081632653062,0.46626320266892435,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.18,0.0,scratch,full,200
44,0,0.6,0.985,0.985,0.96,4.765,4.445,4.445,0.0,0.062032993882894516,1.1685928106307983,0.61,0.0,0.385,0.385,0.0,0.8104591836734696,0.43294992775874946,-0.014234693877551021,0.4418234984576702,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.785,0.0,scratch,full,200
45,0,0.58,0.985,0.985,0.955,4.46,4.445,4.445,0.0,0.11128740012645721,1.1094770431518555,0.59,0.0,0.405,0.405,0.0,0.8190816326530611,0.4740949372312172,-0.0056122448979591885,0.48484184622298926,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.63,0.0,scratch,full,200
46,0,0.585,0.985,0.985,0.955,4.305,4.445,4.445,0.0,0.0675925761461258,1.1643122434616089,0.595,0.0,0.4,0.4,0.0,0.8228061224489797,0.47164440245992634,-0.0018877551020408173,0.47398901876527816,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.995,0.0,scratch,full,200
47,0,0.565,0.985,0.985,0.945,4.365,4.445,4.445,0.0,0.07140420377254486,1.26419997215271,0.575,0.0,0.42,0.42,0.0,0.8121938775510205,0.4647452749148579,-0.012500000000000004,0.4668802113365382,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.955,0.0,scratch,full,200
48,0,0.57,0.985,0.985,0.945,4.31,4.445,4.445,0.0,0.09118421375751495,1.150766134262085,0.58,0.0,0.415,0.415,0.0,0.8126020408163265,0.4693355546259017,-0.012091836734693879,0.4724106934852898,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.995,0.0,scratch,full,200
49,0,0.58,0.985,0.985,0.96,4.28,4.445,4.445,0.0,0.07524300366640091,1.2334873676300049,0.59,0.0,0.405,0.405,0.0,0.8148979591836735,0.4520995344840335,-0.00979591836734694,0.4545384896248288,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.22,0.0,scratch,full,200
50,0,0.58,0.985,0.985,0.935,4.705,4.445,4.445,0.0,0.10529971867799759,1.2336481809616089,0.59,0.0,0.405,0.405,0.0,0.8136224489795919,0.4599814168074109,-0.011071428571428572,0.4594181373436004,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.095,0.0,scratch,full,200
51,0,0.595,0.985,0.985,0.935,4.225,4.445,4.445,0.0,0.12804381549358368,1.1974682807922363,0.605,0.0,0.39,0.39,0.0,0.8195408163265308,0.4784732763425705,-0.005153061224489794,0.48037383195012806,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.675,0.0,scratch,full,200
52,0,0.55,0.985,0.985,0.95,4.575,4.445,4.445,0.0,0.1259613186120987,1.2447595596313477,0.56,0.0,0.435,0.435,0.0,0.8175,0.4566681394013958,-0.0071938775510204086,0.46162569904277917,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.475,0.0,scratch,full,200
53,0,0.59,0.985,0.985,0.955,3.975,4.445,4.445,0.0,0.07673653960227966,1.2119728326797485,0.6,0.0,0.395,0.395,0.0,0.8138775510204082,0.4511245446195904,-0.010816326530612248,0.4422492591943592,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.12,0.0,scratch,full,200
54,0,0.6,0.985,0.985,0.95,4.525,4.445,4.445,0.0,0.09720639139413834,1.1653214693069458,0.61,0.0,0.385,0.385,0.0,0.8226020408163265,0.4846365138245979,-0.0020918367346938766,0.4783175990357995,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.975,0.0,scratch,full,200
55,0,0.575,0.985,0.985,0.965,4.35,4.445,4.445,0.0,0.06262911111116409,1.310526728630066,0.585,0.0,0.41,0.41,0.0,0.8251020408163265,0.47009609637087807,0.000408163265306119,0.4731700670812279,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.22,0.0,scratch,full,200
56,0,0.565,0.985,0.985,0.945,4.155,4.445,4.445,0.0,0.1101246103644371,1.2843726873397827,0.575,0.0,0.42,0.42,0.0,0.8229591836734694,0.48205467746008396,-0.0017346938775510234,0.480720185241662,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.01,0.0,scratch,full,200
57,0,0.575,0.985,0.985,0.92,4.015,4.445,4.445,0.0,0.15588155388832092,1.2968755960464478,0.585,0.0,0.41,0.41,0.0,0.8265816326530613,0.4895963150265441,0.0018877551020408145,0.49153055033646526,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.365,0.0,scratch,full,200
58,0,0.535,0.985,0.985,0.95,4.675,4.445,4.445,0.0,0.0870964452624321,1.3448938131332397,0.545,0.0,0.45,0.45,0.0,0.8190816326530611,0.46857101291878694,-0.005612244897959187,0.4659670517686754,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.63,0.0,scratch,full,200
59,0,0.595,0.985,0.985,0.935,4.47,4.445,4.445,0.0,0.13640493154525757,1.2236117124557495,0.605,0.0,0.39,0.39,0.0,0.8248979591836735,0.4811846220412642,0.00020408163265305646,0.4735798004735261,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,17.2,0.0,scratch,full,200
60,0,0.57,0.985,0.985,0.93,4.805,4.445,4.445,0.0,0.09723039716482162,1.3170344829559326,0.58,0.0,0.415,0.415,0.0,0.8162244897959182,0.4626021383620931,-0.00846938775510204,0.4593543595355004,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.35,0.0,scratch,full,200
61,0,0.58,0.985,0.985,0.94,4.405,4.445,4.445,0.0,0.09710459411144257,1.2382653951644897,0.59,0.0,0.405,0.405,0.0,0.8177551020408163,0.4603362183680297,-0.006938775510204085,0.460326196574606,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.5,0.0,scratch,full,200
62,0,0.575,0.985,0.985,0.97,4.26,4.445,4.445,0.0,0.06580071151256561,1.2889299392700195,0.585,0.0,0.41,0.41,0.0,0.8156122448979591,0.44965516001823,-0.009081632653061228,0.4518661226332188,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.29,0.0,scratch,full,200
63,0,0.585,0.985,0.985,0.94,4.585,4.445,4.445,0.0,0.11442746967077255,1.2619653940200806,0.595,0.0,0.4,0.4,0.0,0.8183673469387756,0.4557043276978353,-0.006326530612244902,0.44830295399297027,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.56,0.0,scratch,full,200
64,0,0.59,0.985,0.985,0.94,4.295,4.445,4.445,0.0,0.10692781209945679,1.308895230293274,0.6,0.0,0.395,0.395,0.0,0.8186224489795919,0.4581103784590548,-0.006071428571428576,0.4515564938494936,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.585,0.0,scratch,full,200
65,0,0.585,0.985,0.985,0.94,4.49,4.445,4.445,0.0,0.1067178025841713,1.2437103986740112,0.595,0.0,0.4,0.4,0.0,0.8169387755102041,0.45582138628363283,-0.007755102040816328,0.45450161728818783,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.42,0.0,scratch,full,200
66,0,0.575,0.985,0.985,0.94,4.635,4.445,4.445,0.0,0.09315162897109985,1.323488712310791,0.585,0.0,0.41,0.41,0.0,0.8183163265306124,0.471866084460823,-0.006377551020408165,0.4648805462103337,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.555,0.0,scratch,full,200
67,0,0.57,0.985,0.985,0.945,4.515,4.445,4.445,0.0,0.10974117368459702,1.2579809427261353,0.58,0.0,0.415,0.415,0.0,0.8154591836734695,0.45392669954990167,-0.009234693877551024,0.4596079497039318,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.275,0.0,scratch,full,200
68,0,0.59,0.985,0.985,0.935,4.265,4.445,4.445,0.0,0.08985190093517303,1.27216374874115,0.6,0.0,0.395,0.395,0.0,0.8181122448979593,0.4620703877606138,-0.006581632653061233,0.4616360387764871,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.535,0.0,scratch,full,200
69,0,0.575,0.985,0.985,0.965,4.44,4.445,4.445,0.0,0.060498446226119995,1.341639757156372,0.585,0.0,0.41,0.41,0.0,0.8177551020408163,0.4532371269725535,-0.006938775510204082,0.4585289375775028,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.5,0.0,scratch,full,200
70,0,0.6,0.985,0.985,0.95,4.52,4.445,4.445,0.0,0.07198399305343628,1.2485055923461914,0.61,0.0,0.385,0.385,0.0,0.810561224489796,0.44789630976978645,-0.014132653061224494,0.45322728364961223,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.795,0.0,scratch,full,200
71,0,0.61,0.985,0.985,0.955,4.235,4.445,4.445,0.0,0.10018549114465714,1.2956472635269165,0.62,0.0,0.375,0.375,0.0,0.8198979591836735,0.46788891436676333,-0.004795918367346941,0.45777424948260886,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.71,0.0,scratch,full,200
72,0,0.61,0.985,0.985,0.97,4.74,4.445,4.445,0.0,0.059099093079566956,1.2218877077102661,0.62,0.0,0.375,0.375,0.0,0.8135714285714286,0.4532075264308295,-0.011122448979591838,0.45083471145975634,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.09,0.0,scratch,full,200
73,0,0.6,0.985,0.985,0.965,4.54,4.445,4.445,0.0,0.09165225923061371,1.2736599445343018,0.61,0.0,0.385,0.385,0.0,0.8089285714285714,0.4437698190510211,-0.015765306122448985,0.4488097820061375,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.635,0.0,scratch,full,200
74,0,0.59,0.985,0.985,0.965,4.535,4.445,4.445,0.0,0.07282279431819916,1.2975339889526367,0.6,0.0,0.395,0.395,0.0,0.812142857142857,0.44339886721828364,-0.012551020408163265,0.4505368432591786,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,15.95,0.0,scratch,full,200
75,0,0.57,0.985,0.985,0.945,4.36,4.445,4.445,0.0,0.07876616716384888,1.3567079305648804,0.58,0.0,0.415,0.415,0.0,0.8141836734693877,0.44224581529897,-0.010510204081632658,0.44098030531808036,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.15,0.0,scratch,full,200
76,0,0.585,0.985,0.985,0.955,4.32,4.445,4.445,0.0,0.09346410632133484,1.315527319908142,0.595,0.0,0.4,0.4,0.0,0.815612244897959,0.4489822586724034,-0.009081632653061231,0.44678472182713447,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.29,0.0,scratch,full,200
77,0,0.6,0.985,0.985,0.96,4.405,4.445,4.445,0.0,0.08770779520273209,1.2569422721862793,0.61,0.0,0.385,0.385,0.0,0.8211224489795919,0.46831628685431764,-0.003571428571428576,0.46036790378391745,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.83,0.0,scratch,full,200
78,0,0.57,0.985,0.985,0.945,4.44,4.445,4.445,0.0,0.09400524944067001,1.3374050855636597,0.58,0.0,0.415,0.415,0.0,0.8130612244897959,0.4485962759357872,-0.011632653061224494,0.44392631068389166,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.04,0.0,scratch,full,200
79,0,0.575,0.985,0.985,0.94,4.57,4.445,4.445,0.0,0.10018659383058548,1.3587121963500977,0.585,0.0,0.41,0.41,0.0,0.8183673469387756,0.4578786080181188,-0.0063265306122449036,0.4546215650302474,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.56,0.0,scratch,full,200
80,0,0.61,0.985,0.985,0.95,4.62,4.445,4.445,0.0,0.0761113241314888,1.257535457611084,0.62,0.0,0.375,0.375,0.0,0.8132653061224491,0.4465567468048828,-0.011428571428571432,0.4427087872059201,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.06,0.0,scratch,full,200
81,0,0.62,0.985,0.985,0.96,4.57,4.445,4.445,0.0,0.06554753333330154,1.2437680959701538,0.63,0.0,0.365,0.365,0.0,0.8153061224489797,0.4563112752052198,-0.009387755102040823,0.451295108855993,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.26,0.0,scratch,full,200
82,0,0.605,0.985,0.985,0.945,4.475,4.445,4.445,0.0,0.06344220787286758,1.291043758392334,0.615,0.0,0.38,0.38,0.0,0.8157653061224489,0.4464465257411297,-0.008928571428571435,0.4533976826258004,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.305,0.0,scratch,full,200
83,0,0.61,0.985,0.985,0.96,4.39,4.445,4.445,0.0,0.06562518328428268,1.288028597831726,0.62,0.0,0.375,0.375,0.0,0.8157142857142857,0.44952506302988887,-0.008979591836734697,0.4550310494800215,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.3,0.0,scratch,full,200
84,0,0.61,0.985,0.985,0.95,4.5,4.445,4.445,0.0,0.07417862117290497,1.2949421405792236,0.62,0.0,0.375,0.375,0.0,0.8168367346938775,0.44857043508316957,-0.007857142857142863,0.4503044039243832,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.41,0.0,scratch,full,200
85,0,0.62,0.985,0.985,0.935,4.565,4.445,4.445,0.0,0.08766031265258789,1.2552539110183716,0.63,0.0,0.365,0.365,0.0,0.8162244897959182,0.449258971799815,-0.008469387755102047,0.45429791953909443,0.05,0.8246938775510203,0.0,0.0,0.0,0.05,16.35,0.0,scratch,full,200
