seed,initialization,method,threshold,reached_three_epochs,first_epoch,updates_to_first,training_seconds_to_first,wall_seconds_to_first_with_probe,last10_val_mean,previous10_val_mean
0,scratch,full,0.8,False,,,,,0.6056999999999999,0.6079000000000001
0,scratch,random_rescue_10,0.8,False,,,,,0.6082,0.6007
0,scratch,student,0.8,False,,,,,0.6009,0.6016999999999999
