seed,initialization,method,epoch,lr,active_method,val_macro_accuracy,val_accuracy,train_loss,optimizer_updates,train_seconds,epoch_seconds_with_probe,swaps,added_foreground,removed_foreground
0,imagenet,adaptive_random_to_low_10,11,4.96587212227557e-05,random_rescue_10,0.9639999999999999,0.964,0.2724580944379171,47,94.38118813815527,110.3104925530497,10.0,0.6741666666666667,2.912166666666667
0,imagenet,adaptive_random_to_low_10,12,4.950906177339638e-05,random_rescue_10,0.961,0.961,0.2680817329088847,47,92.9706972700078,108.85234898305498,10.0,0.6795,2.8678333333333335
0,imagenet,adaptive_random_to_low_10,13,4.9332587262243413e-05,random_rescue_10,0.959,0.959,0.2679071356455485,47,94.21261578495614,110.01682327897288,10.0,0.6815,2.881
0,imagenet,adaptive_random_to_low_10,14,4.912949478883223e-05,random_rescue_10,0.97,0.97,0.26597284944852195,47,94.21146199316718,109.90232251002453,10.0,0.686,2.8665
0,imagenet,adaptive_random_to_low_10,15,4.890001118156936e-05,random_rescue_10,0.9629999999999999,0.963,0.2687770954767863,47,94.03221506415866,109.86522954283282,10.0,0.6983333333333334,2.8615
0,imagenet,adaptive_random_to_low_10,16,4.864439274439401e-05,random_rescue_10,0.968,0.968,0.2640989838441213,47,93.8834867249243,109.37903230893426,10.0,0.7036666666666667,2.8393333333333333
0,imagenet,adaptive_random_to_low_10,17,4.836292497051926e-05,random_rescue_10,0.966,0.966,0.26541492581367493,47,93.49318423005752,109.16037535085343,10.0,0.7328333333333333,2.8596666666666666
0,imagenet,adaptive_random_to_low_10,18,4.8055922223572505e-05,random_rescue_10,0.968,0.968,0.2619601838588715,47,94.35683553409763,109.96026176493615,10.0,0.7468333333333333,2.8335
0,imagenet,adaptive_random_to_low_10,19,4.7723727386491355e-05,random_rescue_10,0.962,0.962,0.2643007419904073,47,94.39888884802349,110.44089925987646,10.0,0.7515,2.828
0,imagenet,adaptive_random_to_low_10,20,4.7366711478567095e-05,random_rescue_10,0.966,0.966,0.26228808697064715,47,94.57391816098243,113.76653932104819,10.0,0.7148333333333333,2.8308333333333335
0,imagenet,adaptive_random_to_low_10,21,4.6985273241063454e-05,random_rescue_10,0.9629999999999999,0.963,0.26446600540479026,47,93.30157106299885,108.9328394648619,10.0,0.7236666666666667,2.8701666666666665
0,imagenet,adaptive_random_to_low_10,22,4.657983869187342e-05,random_rescue_10,0.9569999999999999,0.957,0.2608629191716512,47,94.14368029194884,109.84072257811204,10.0,0.717,2.8621666666666665
0,imagenet,adaptive_random_to_low_10,23,4.615086064971153e-05,random_rescue_10,0.961,0.961,0.2578061596552531,47,93.70088045299053,109.49430801719427,10.0,0.7108333333333333,2.8466666666666667
0,imagenet,adaptive_random_to_low_10,24,4.5698818228373126e-05,random_rescue_10,0.959,0.959,0.263378528992335,47,93.75704304804094,109.51490997010842,10.0,0.6955,2.856
0,imagenet,adaptive_random_to_low_10,25,4.522421630162529e-05,random_rescue_10,0.96,0.96,0.25989465665817263,47,94.28398038889281,110.6050707551185,10.0,0.7213333333333334,2.8566666666666665
0,imagenet,adaptive_random_to_low_10,26,4.4727584939327193e-05,random_rescue_10,0.9559999999999998,0.956,0.25901278122266136,47,95.3962556628976,111.19290808797814,10.0,0.7128333333333333,2.866833333333333
0,imagenet,adaptive_random_to_low_10,27,4.420947881540964e-05,random_rescue_10,0.9550000000000001,0.955,0.2618448155721029,47,93.84534915396944,109.30527136404999,10.0,0.7191666666666666,2.83
0,imagenet,adaptive_random_to_low_10,28,4.3670476588374966e-05,random_rescue_10,0.9610000000000001,0.961,0.26218481540679933,47,93.88110328209586,109.44398393295705,10.0,0.7186666666666667,2.8621666666666665
0,imagenet,adaptive_random_to_low_10,29,4.311118025500927e-05,random_rescue_10,0.961,0.961,0.2614150081475576,47,94.74519571010023,110.41777349915355,10.0,0.7093333333333334,2.8451666666666666
0,imagenet,adaptive_random_to_low_10,30,4.253221447802874e-05,random_rescue_10,0.9570000000000001,0.957,0.25993650102615357,47,94.24511460913345,113.75793525204062,10.0,0.7321666666666666,2.8208333333333333
0,imagenet,adaptive_random_to_low_10,31,4.193422588841098e-05,random_rescue_10,0.9639999999999999,0.964,0.26245171602567036,47,94.41154887783341,109.97221304196864,10.0,0.7313333333333333,2.825
0,imagenet,adaptive_random_to_low_10,32,4.1317882363190655e-05,random_rescue_10,0.958,0.958,0.2596465613047282,47,94.20152265601791,110.1233060809318,10.0,0.7155,2.8513333333333333
0,imagenet,adaptive_random_to_low_10,33,4.0683872279526e-05,random_rescue_10,0.9640000000000001,0.964,0.2611742341518402,47,94.10006333095953,109.79623401886784,10.0,0.6728333333333333,2.851166666666667
0,imagenet,adaptive_random_to_low_10,34,4.00329037458692e-05,random_rescue_10,0.9650000000000001,0.965,0.2603142351309458,47,93.64124494302087,109.20380029384978,10.0,0.694,2.835166666666667
0,imagenet,adaptive_random_to_low_10,35,3.936570381109958e-05,random_rescue_10,0.959,0.959,0.25964422782262164,47,94.20465482701547,110.0304243369028,10.0,0.6985,2.8741666666666665
0,imagenet,adaptive_random_to_low_10,36,3.868301765250263e-05,random_rescue_10,0.9549999999999998,0.955,0.25957395283381146,47,93.98367341188714,109.58894440205768,10.0,0.7085,2.8545
0,imagenet,adaptive_random_to_low_10,37,3.798560774350198e-05,random_rescue_10,0.959,0.959,0.25920396876335144,47,94.56773041700944,110.20438022096641,10.0,0.7113333333333334,2.8495
0,imagenet,adaptive_random_to_low_10,38,3.7274253002073755e-05,random_rescue_10,0.9659999999999999,0.966,0.25931104000409444,47,94.52742849919014,110.17468685493805,10.0,0.6805,2.913
0,imagenet,adaptive_random_to_low_10,39,3.6549747920794496e-05,random_rescue_10,0.968,0.968,0.25758228079477946,47,94.02423259383067,109.46854289108887,10.0,0.6778333333333333,2.908
0,imagenet,adaptive_random_to_low_10,40,3.581290167949421e-05,random_rescue_10,0.966,0.966,0.25752767904599505,47,94.30462708394043,113.40294272406027,10.0,0.6868333333333333,2.879
0,imagenet,adaptive_random_to_low_10,41,3.5064537241505625e-05,random_rescue_10,0.9570000000000001,0.957,0.2588231479326884,47,94.69423629087396,110.12550913798623,10.0,0.6963333333333334,2.8565
0,imagenet,adaptive_random_to_low_10,42,3.4305490434519064e-05,random_rescue_10,0.96,0.96,0.25962935797373454,47,94.49670471413992,110.95536364498548,10.0,0.7153333333333334,2.8386666666666667
0,imagenet,adaptive_random_to_low_10,43,3.353660901706944e-05,random_rescue_10,0.9549999999999998,0.955,0.2584046676158905,47,95.2849660271313,110.79925442510284,10.0,0.73,2.8438333333333334
0,imagenet,adaptive_random_to_low_10,44,3.2758751731698036e-05,random_rescue_10,0.9570000000000001,0.957,0.26062394229571023,47,94.556560307974,110.14317934401333,10.0,0.7456666666666667,2.8173333333333335
0,imagenet,adaptive_random_to_low_10,45,3.197278734584651e-05,random_rescue_10,0.958,0.958,0.2584600180784861,47,94.49682351690717,110.1502707528416,10.0,0.717,2.83
0,imagenet,adaptive_random_to_low_10,46,3.1179593681554446e-05,random_rescue_10,0.961,0.961,0.25868942332267764,47,93.84657385805622,109.59381594602019,10.0,0.7301666666666666,2.8285
0,imagenet,adaptive_random_to_low_10,47,3.0380056635043986e-05,random_rescue_10,0.9620000000000001,0.962,0.2565162917772929,47,91.60258490010165,107.04828594182618,10.0,0.7173333333333334,2.8285
0,imagenet,adaptive_random_to_low_10,48,2.9575069187286692e-05,random_rescue_10,0.9650000000000001,0.965,0.25730489087104796,47,94.54007397592068,110.16862581693567,10.0,0.7016666666666667,2.864333333333333
0,imagenet,adaptive_random_to_low_10,49,2.876553040665759e-05,random_rescue_10,0.9640000000000001,0.964,0.25828674658139544,47,93.92109101894312,109.71552539500408,10.0,0.727,2.8436666666666666
0,imagenet,adaptive_random_to_low_10,50,2.7952344444790415e-05,random_rescue_10,0.959,0.959,0.26022495404879253,47,93.39266889588907,113.7343121629674,10.0,0.734,2.8295
0,imagenet,adaptive_random_to_low_10,51,2.7136419526755484e-05,low_score_rescue_10,0.961,0.961,0.25824176232020063,47,94.12935075699352,110.01741170883179,10.0,0.7275,1.4053333333333333
0,imagenet,adaptive_random_to_low_10,52,2.631866693668803e-05,low_score_rescue_10,0.953,0.953,0.2580520877838135,47,93.85372334299609,109.60521507682279,10.0,0.717,1.361
0,imagenet,adaptive_random_to_low_10,53,2.5500000000000003e-05,low_score_rescue_10,0.9649999999999999,0.965,0.25678535572687783,47,93.61656373203732,109.35025103390217,10.0,0.709,1.3671666666666666
0,imagenet,adaptive_random_to_low_10,54,2.4681333063311983e-05,low_score_rescue_10,0.9630000000000001,0.963,0.2543568150202433,47,94.0619165438693,109.90420061093755,10.0,0.7195,1.3826666666666667
0,imagenet,adaptive_random_to_low_10,55,2.3863580473244526e-05,low_score_rescue_10,0.9640000000000001,0.964,0.25514226841926574,47,94.45724902302027,110.19291528011672,10.0,0.7086666666666667,1.366
0,imagenet,adaptive_random_to_low_10,56,2.3047655555209592e-05,low_score_rescue_10,0.961,0.961,0.2559682152271271,47,93.65057384083048,109.29725831607357,10.0,0.727,1.3835
0,imagenet,adaptive_random_to_low_10,57,2.223446959334243e-05,low_score_rescue_10,0.9640000000000001,0.964,0.25713901336987816,47,93.84701311797835,109.61628340790048,10.0,0.737,1.3808333333333334
0,imagenet,adaptive_random_to_low_10,58,2.1424930812713318e-05,low_score_rescue_10,0.96,0.96,0.2564821279843648,47,93.49725115508772,109.490317693213,10.0,0.7243333333333334,1.375
0,imagenet,adaptive_random_to_low_10,59,2.0619943364956024e-05,low_score_rescue_10,0.9650000000000001,0.965,0.25684521182378134,47,93.66943971486762,109.48138862708583,10.0,0.7063333333333334,1.3741666666666668
0,imagenet,adaptive_random_to_low_10,60,1.9820406318445557e-05,low_score_rescue_10,0.9620000000000001,0.962,0.2548819367090861,47,94.41684085782617,110.07100760098547,10.0,0.7186666666666667,1.38
0,imagenet,adaptive_random_to_low_10,61,1.9027212654153495e-05,low_score_rescue_10,0.9629999999999999,0.963,0.25669466725985207,47,94.21317619900219,110.06851670402102,10.0,0.7133333333333334,1.3695
0,imagenet,adaptive_random_to_low_10,62,1.824124826830197e-05,low_score_rescue_10,0.9640000000000001,0.964,0.2560280913511912,47,93.94854641496204,109.49595276801847,10.0,0.7325,1.38
0,imagenet,adaptive_random_to_low_10,63,1.746339098293056e-05,low_score_rescue_10,0.9620000000000001,0.962,0.25411806559562683,47,94.24836341501214,109.77434762893245,10.0,0.7076666666666667,1.3825
0,imagenet,adaptive_random_to_low_10,64,1.6694509565480943e-05,low_score_rescue_10,0.962,0.962,0.25428200896581016,47,94.76352799707092,110.41401504492387,10.0,0.7203333333333334,1.381
0,imagenet,adaptive_random_to_low_10,65,1.593546275849438e-05,low_score_rescue_10,0.961,0.961,0.2548597829341888,47,94.20056953490712,110.03241341211833,10.0,0.713,1.3766666666666667
0,imagenet,adaptive_random_to_low_10,66,1.5187098320505799e-05,low_score_rescue_10,0.9640000000000001,0.964,0.2562877069314321,47,94.68798519694246,110.22972529614344,10.0,0.6991666666666667,1.416
0,imagenet,adaptive_random_to_low_10,67,1.4450252079205502e-05,low_score_rescue_10,0.9650000000000001,0.965,0.25528385845820106,47,93.5003916141577,109.08788574300706,10.0,0.7061666666666667,1.3888333333333334
0,imagenet,adaptive_random_to_low_10,68,1.372574699792625e-05,low_score_rescue_10,0.962,0.962,0.2554977573553721,47,94.34181118896231,110.18747359700501,10.0,0.7028333333333333,1.3921666666666668
0,imagenet,adaptive_random_to_low_10,69,1.3014392256498022e-05,low_score_rescue_10,0.9649999999999999,0.965,0.2535945746898651,47,94.31685349182226,110.03409456182271,10.0,0.7181666666666666,1.4105
0,imagenet,adaptive_random_to_low_10,70,1.2316982347497372e-05,low_score_rescue_10,0.9579999999999999,0.958,0.25455452386538185,47,94.3364248930011,110.27400838583708,10.0,0.735,1.4475
0,imagenet,adaptive_random_to_low_10,71,1.1634296188900416e-05,low_score_rescue_10,0.9640000000000001,0.964,0.2549468771616618,47,94.4327733849641,110.20168896205723,10.0,0.7196666666666667,1.4158333333333333
0,imagenet,adaptive_random_to_low_10,72,1.0967096254130799e-05,low_score_rescue_10,0.96,0.96,0.25619821055730185,47,94.29843982402235,110.08499379805289,10.0,0.7325,1.4261666666666666
0,imagenet,adaptive_random_to_low_10,73,1.0316127720474006e-05,low_score_rescue_10,0.959,0.959,0.2559288066228231,47,94.21471427101642,109.73416734184138,10.0,0.7196666666666667,1.4496666666666667
0,imagenet,adaptive_random_to_low_10,74,9.682117636809343e-06,low_score_rescue_10,0.9610000000000001,0.961,0.2563490335146586,47,93.92439637309872,109.59605354093947,10.0,0.7241666666666666,1.4475
0,imagenet,adaptive_random_to_low_10,75,9.065774111589031e-06,low_score_rescue_10,0.9550000000000001,0.955,0.25563613295555115,47,94.02005275711417,110.02354818000458,10.0,0.7225,1.4345
0,imagenet,adaptive_random_to_low_10,76,8.467785521971265e-06,low_score_rescue_10,0.9629999999999999,0.963,0.2556460072994232,47,95.51805585203692,111.62398901605047,10.0,0.7281666666666666,1.4363333333333332
0,imagenet,adaptive_random_to_low_10,77,7.888819744990736e-06,low_score_rescue_10,0.9630000000000001,0.963,0.25661269974708556,47,93.37269215891138,109.1815150489565,10.0,0.7245,1.422
0,imagenet,adaptive_random_to_low_10,78,7.329523411625039e-06,low_score_rescue_10,0.9630000000000001,0.963,0.2547097555001577,47,94.70353155490011,110.29099969309755,10.0,0.7111666666666666,1.4031666666666667
0,imagenet,adaptive_random_to_low_10,79,6.790521184590367e-06,low_score_rescue_10,0.967,0.967,0.25364621432622275,47,94.56587588298135,110.13274519098923,10.0,0.7125,1.387
0,imagenet,adaptive_random_to_low_10,80,6.272415060672806e-06,low_score_rescue_10,0.967,0.967,0.2550448466936747,47,93.81382633396424,109.47159246494994,10.0,0.6971666666666667,1.4083333333333334
0,imagenet,adaptive_random_to_low_10,81,5.77578369837471e-06,low_score_rescue_10,0.9650000000000001,0.965,0.2560645724932353,47,94.35671503609046,110.0339776428882,10.0,0.7221666666666666,1.3976666666666666
0,imagenet,adaptive_random_to_low_10,82,5.301181771626878e-06,low_score_rescue_10,0.9630000000000001,0.963,0.2546070892016093,47,94.04998869891278,109.75139672704972,10.0,0.7173333333333334,1.4021666666666666
0,imagenet,adaptive_random_to_low_10,83,4.849139350288474e-06,low_score_rescue_10,0.9620000000000001,0.962,0.25703854393959047,47,94.58987448806874,110.22121073701419,10.0,0.6946666666666667,1.4001666666666666
0,imagenet,adaptive_random_to_low_10,84,4.420161308126591e-06,low_score_rescue_10,0.966,0.966,0.25421709966659545,47,93.83772768010385,109.5531735571567,10.0,0.7053333333333334,1.4081666666666666
0,imagenet,adaptive_random_to_low_10,85,4.014726758936549e-06,low_score_rescue_10,0.9650000000000001,0.965,0.2550627126693726,47,94.08887383597903,109.8113476629369,10.0,0.7093333333333334,1.389
0,imagenet,adaptive_random_to_low_10,86,3.6332885214329124e-06,low_score_rescue_10,0.9630000000000001,0.963,0.25527265620231626,47,93.92927925800905,109.3118260258343,10.0,0.6943333333333334,1.4021666666666666
0,imagenet,adaptive_random_to_low_10,87,3.2762726135086534e-06,low_score_rescue_10,0.9640000000000001,0.964,0.2552450000445048,47,93.93610251904465,109.7142953868024,10.0,0.7018333333333333,1.3861666666666668
0,imagenet,adaptive_random_to_low_10,88,2.9440777764274926e-06,low_score_rescue_10,0.9640000000000001,0.964,0.25430720114707944,47,94.0064939011354,109.4897242039442,10.0,0.7093333333333334,1.4053333333333333
0,imagenet,adaptive_random_to_low_10,89,2.6370750294807374e-06,low_score_rescue_10,0.9640000000000001,0.964,0.25509559440612795,47,94.46490341098979,110.50951722101308,10.0,0.721,1.3956666666666666
0,imagenet,adaptive_random_to_low_10,90,2.3556072556059925e-06,low_score_rescue_10,0.9650000000000001,0.965,0.2551812791824341,47,94.22267663897946,109.78061691392213,10.0,0.7218333333333333,1.3981666666666666
0,imagenet,adaptive_random_to_low_10,91,2.0999888184306456e-06,low_score_rescue_10,0.966,0.966,0.25588231698671976,47,93.8925252710469,109.75949659803882,10.0,0.709,1.4146666666666667
0,imagenet,adaptive_random_to_low_10,92,1.8705052111677768e-06,low_score_rescue_10,0.9650000000000001,0.965,0.2559634815851847,47,94.40454842499457,109.87114560883492,10.0,0.7096666666666667,1.4011666666666667
0,imagenet,adaptive_random_to_low_10,93,1.6674127377565921e-06,low_score_rescue_10,0.9650000000000001,0.965,0.2543143675327301,47,94.24572163284756,110.15239354991354,10.0,0.71,1.405
0,imagenet,adaptive_random_to_low_10,94,1.4909382266036246e-06,low_score_rescue_10,0.9649999999999999,0.965,0.2554888167381287,47,94.87955062906258,110.75062031997368,10.0,0.719,1.3935
0,imagenet,adaptive_random_to_low_10,95,1.3412787772443001e-06,low_score_rescue_10,0.9649999999999999,0.965,0.2553501118818919,47,94.47697901981883,110.30945251998492,10.0,0.709,1.393
0,imagenet,adaptive_random_to_low_10,96,1.2186015402078894e-06,low_score_rescue_10,0.966,0.966,0.2560118765830994,47,95.09269915311597,110.78125063003972,10.0,0.7166666666666667,1.4123333333333334
0,imagenet,adaptive_random_to_low_10,97,1.1230435303316486e-06,low_score_rescue_10,0.9650000000000001,0.965,0.25518405946095785,47,94.4116695150733,110.18696842598729,10.0,0.7013333333333334,1.4091666666666667
0,imagenet,adaptive_random_to_low_10,98,1.0547114737327475e-06,low_score_rescue_10,0.9650000000000001,0.965,0.2544503633181254,47,94.25500019988976,109.9173478030134,10.0,0.7218333333333333,1.4073333333333333
0,imagenet,adaptive_random_to_low_10,99,1.013681688608762e-06,low_score_rescue_10,0.9650000000000001,0.965,0.25448730524381,47,94.05984526406974,109.59349643695168,10.0,0.7038333333333333,1.4143333333333334
0,imagenet,adaptive_random_to_low_10,100,1e-06,low_score_rescue_10,0.9650000000000001,0.965,0.25391780972480776,47,93.25368555588648,110.25033129984513,10.0,0.721,1.3961666666666666
0,imagenet,adaptive_random_to_student,1,1e-05,random_rescue_10,0.7550000000000001,0.755,1.790064133644104,47,96.32512775110081,112.7417313309852,10.0,0.6515,2.9323333333333332
0,imagenet,adaptive_random_to_student,2,2e-05,random_rescue_10,0.9359999999999999,0.936,0.8792411963144938,47,98.4275282509625,115.06238340307027,10.0,0.6108333333333333,2.942833333333333
0,imagenet,adaptive_random_to_student,3,3.0000000000000004e-05,random_rescue_10,0.959,0.959,0.46588998881975807,47,94.44281717110425,110.473675229121,10.0,0.5775,2.9795
0,imagenet,adaptive_random_to_student,4,4e-05,random_rescue_10,0.9610000000000001,0.961,0.37122184912363687,47,93.7042084489949,109.57704116194509,10.0,0.6005,2.9671666666666665
0,imagenet,adaptive_random_to_student,5,5e-05,random_rescue_10,0.9649999999999999,0.965,0.3289196996688843,47,94.18146794708446,109.90960230492055,10.0,0.614,2.938
0,imagenet,adaptive_random_to_student,6,5e-05,random_rescue_10,0.9630000000000001,0.963,0.30133851210276286,47,93.77090206486173,109.52452613506466,10.0,0.6316666666666667,2.9313333333333333
0,imagenet,adaptive_random_to_student,7,4.9986318311391235e-05,random_rescue_10,0.967,0.967,0.29088522505760195,47,94.30484880087897,109.90227520396002,10.0,0.6461666666666667,2.908333333333333
0,imagenet,adaptive_random_to_student,8,4.994528852626726e-05,random_rescue_10,0.968,0.968,0.28172113505999247,47,94.9508281329181,110.72222305112518,10.0,0.6216666666666667,2.9323333333333332
0,imagenet,adaptive_random_to_student,9,4.987695646966835e-05,random_rescue_10,0.9639999999999999,0.964,0.2769751416047414,47,94.21841740584932,109.9215428410098,10.0,0.6563333333333333,2.8998333333333335
0,imagenet,adaptive_random_to_student,10,4.9781398459792115e-05,random_rescue_10,0.958,0.958,0.27553432234128317,47,94.97117842920125,114.32568906107917,10.0,0.6401666666666667,2.9086666666666665
0,imagenet,adaptive_random_to_student,11,4.96587212227557e-05,random_rescue_10,0.9639999999999999,0.964,0.2724580944379171,47,95.53937135008164,111.03425001190044,10.0,0.6741666666666667,2.912166666666667
0,imagenet,adaptive_random_to_student,12,4.950906177339638e-05,random_rescue_10,0.961,0.961,0.2680817329088847,47,93.94975472101942,109.59866609191522,10.0,0.6795,2.8678333333333335
0,imagenet,adaptive_random_to_student,13,4.9332587262243413e-05,random_rescue_10,0.959,0.959,0.2679071356455485,47,94.35122996894643,110.27517629903741,10.0,0.6815,2.881
0,imagenet,adaptive_random_to_student,14,4.912949478883223e-05,random_rescue_10,0.97,0.97,0.26597284944852195,47,94.90959681593813,110.76537266303785,10.0,0.686,2.8665
0,imagenet,adaptive_random_to_student,15,4.890001118156936e-05,random_rescue_10,0.9629999999999999,0.963,0.2687770954767863,47,93.82926415209658,109.59446724085137,10.0,0.6983333333333334,2.8615
0,imagenet,adaptive_random_to_student,16,4.864439274439401e-05,random_rescue_10,0.968,0.968,0.2640989838441213,47,93.88874673401006,109.47583806095645,10.0,0.7036666666666667,2.8393333333333333
0,imagenet,adaptive_random_to_student,17,4.836292497051926e-05,random_rescue_10,0.966,0.966,0.26541492581367493,47,93.62895908299834,109.39376029698178,10.0,0.7328333333333333,2.8596666666666666
0,imagenet,adaptive_random_to_student,18,4.8055922223572505e-05,random_rescue_10,0.968,0.968,0.2619601838588715,47,94.97446026606485,110.73359766090289,10.0,0.7468333333333333,2.8335
0,imagenet,adaptive_random_to_student,19,4.7723727386491355e-05,random_rescue_10,0.962,0.962,0.2643007419904073,47,93.83408358483575,109.51341110700741,10.0,0.7515,2.828
0,imagenet,adaptive_random_to_student,20,4.7366711478567095e-05,random_rescue_10,0.966,0.966,0.26228808697064715,47,94.0163640959654,113.18448158190586,10.0,0.7148333333333333,2.8308333333333335
0,imagenet,adaptive_random_to_student,21,4.6985273241063454e-05,random_rescue_10,0.9629999999999999,0.963,0.26446600540479026,47,93.41967012779787,109.11260339990258,10.0,0.7236666666666667,2.8701666666666665
0,imagenet,adaptive_random_to_student,22,4.657983869187342e-05,random_rescue_10,0.9569999999999999,0.957,0.2608629191716512,47,93.27314025699161,109.12971159513108,10.0,0.717,2.8621666666666665
0,imagenet,adaptive_random_to_student,23,4.615086064971153e-05,random_rescue_10,0.961,0.961,0.2578061596552531,47,93.22174520301633,108.95713669410907,10.0,0.7108333333333333,2.8466666666666667
0,imagenet,adaptive_random_to_student,24,4.5698818228373126e-05,random_rescue_10,0.959,0.959,0.263378528992335,47,96.38810859899968,112.27752715907991,10.0,0.6955,2.856
0,imagenet,adaptive_random_to_student,25,4.522421630162529e-05,random_rescue_10,0.96,0.96,0.25989465665817263,47,94.24937221989967,109.9973088898696,10.0,0.7213333333333334,2.8566666666666665
0,imagenet,adaptive_random_to_student,26,4.4727584939327193e-05,random_rescue_10,0.9559999999999998,0.956,0.25901278122266136,47,94.01808967906982,109.77773647988215,10.0,0.7128333333333333,2.866833333333333
0,imagenet,adaptive_random_to_student,27,4.420947881540964e-05,random_rescue_10,0.9550000000000001,0.955,0.2618448155721029,47,92.5407166578807,108.37661812501028,10.0,0.7191666666666666,2.83
0,imagenet,adaptive_random_to_student,28,4.3670476588374966e-05,random_rescue_10,0.9610000000000001,0.961,0.26218481540679933,47,93.76057153008878,109.31558787589893,10.0,0.7186666666666667,2.8621666666666665
0,imagenet,adaptive_random_to_student,29,4.311118025500927e-05,random_rescue_10,0.961,0.961,0.2614150081475576,47,94.4397641159594,109.9859897219576,10.0,0.7093333333333334,2.8451666666666666
0,imagenet,adaptive_random_to_student,30,4.253221447802874e-05,random_rescue_10,0.9570000000000001,0.957,0.25993650102615357,47,93.71575077506714,112.94117608410306,10.0,0.7321666666666666,2.8208333333333333
0,imagenet,adaptive_random_to_student,31,4.193422588841098e-05,random_rescue_10,0.9639999999999999,0.964,0.26245171602567036,47,94.11999137420207,110.00756221706979,10.0,0.7313333333333333,2.825
0,imagenet,adaptive_random_to_student,32,4.1317882363190655e-05,random_rescue_10,0.958,0.958,0.2596465613047282,47,93.76904020598158,109.58144392585382,10.0,0.7155,2.8513333333333333
0,imagenet,adaptive_random_to_student,33,4.0683872279526e-05,random_rescue_10,0.9640000000000001,0.964,0.2611742341518402,47,94.2712640860118,110.1594330011867,10.0,0.6728333333333333,2.851166666666667
0,imagenet,adaptive_random_to_student,34,4.00329037458692e-05,random_rescue_10,0.9650000000000001,0.965,0.2603142351309458,47,93.76321955304593,109.42056582891382,10.0,0.694,2.835166666666667
0,imagenet,adaptive_random_to_student,35,3.936570381109958e-05,random_rescue_10,0.959,0.959,0.25964422782262164,47,94.31058984808624,109.75635116291232,10.0,0.6985,2.8741666666666665
0,imagenet,adaptive_random_to_student,36,3.868301765250263e-05,random_rescue_10,0.9549999999999998,0.955,0.25957395283381146,47,94.19994467287324,109.78625000314787,10.0,0.7085,2.8545
0,imagenet,adaptive_random_to_student,37,3.798560774350198e-05,random_rescue_10,0.959,0.959,0.25920396876335144,47,94.96549591608346,111.17357921996154,10.0,0.7113333333333334,2.8495
0,imagenet,adaptive_random_to_student,38,3.7274253002073755e-05,random_rescue_10,0.9659999999999999,0.966,0.25931104000409444,47,94.15937187499367,110.01508754887618,10.0,0.6805,2.913
0,imagenet,adaptive_random_to_student,39,3.6549747920794496e-05,random_rescue_10,0.968,0.968,0.25758228079477946,47,94.43255403102376,110.31410791003145,10.0,0.6778333333333333,2.908
0,imagenet,adaptive_random_to_student,40,3.581290167949421e-05,random_rescue_10,0.966,0.966,0.25752767904599505,47,96.93431351799518,116.2794965999201,10.0,0.6868333333333333,2.879
0,imagenet,adaptive_random_to_student,41,3.5064537241505625e-05,random_rescue_10,0.9570000000000001,0.957,0.2588231479326884,47,95.76642900006846,112.04393038502894,10.0,0.6963333333333334,2.8565
0,imagenet,adaptive_random_to_student,42,3.4305490434519064e-05,random_rescue_10,0.96,0.96,0.25962935797373454,47,94.5648274119012,110.05061598797329,10.0,0.7153333333333334,2.8386666666666667
