epoch,seed,student_correct,teacher_full_correct,teacher_masked_correct,teacher_raw_correct,student_prediction,teacher_prediction,teacher_masked_prediction,teacher_mask_kl,teacher_raw_kl,teacher_student_kl,prediction_agreement,teacher_flip,correction_opportunity,correction_signal_preserved,swaps,raw_background_ratio,raw_foreground_missing,raw_background_excess_vs_area,raw_foreground_area_missing,raw_zero_foreground,actual_background_ratio,actual_foreground_missing,actual_background_excess_vs_area,actual_foreground_area_missing,actual_zero_foreground,added_foreground,removed_foreground,initialization,method,n_probe
10,0,0.95,0.98,0.945,0.95,4.36,4.485,4.335,0.08271514624357224,0.07260710000991821,0.10406725108623505,0.955,0.04,0.035,0.02,10.0,0.7064795918367346,0.08857490862035833,-0.11821428571428572,0.11290508896330721,0.05,0.7321428571428572,0.19504305028088625,-0.09255102040816326,0.2036634404445067,0.05,0.565,3.08,imagenet,adaptive_random_to_low_10,200
11,0,0.945,0.98,0.94,0.945,4.5,4.485,4.345,0.08064113557338715,0.07358268648386002,0.12342285364866257,0.95,0.04,0.04,0.025,10.0,0.7052551020408163,0.08885728782004679,-0.1194387755102041,0.11791631226529717,0.05,0.7287244897959184,0.18109066470356275,-0.09596938775510204,0.20110845751594753,0.05,0.62,2.92,imagenet,adaptive_random_to_low_10,200
12,0,0.95,0.98,0.94,0.96,4.4,4.485,4.355,0.09173710644245148,0.07494612783193588,0.09771169722080231,0.955,0.045,0.035,0.025,10.0,0.7064795918367346,0.09002906579838982,-0.11821428571428572,0.12095975947144325,0.05,0.7312244897959184,0.18560998569751883,-0.09346938775510205,0.2012695278855972,0.05,0.545,2.97,imagenet,adaptive_random_to_low_10,200
13,0,0.96,0.98,0.95,0.96,4.385,4.485,4.405,0.11351384222507477,0.08509641885757446,0.09346642345190048,0.965,0.035,0.025,0.015,10.0,0.7062755102040816,0.08883666029841084,-0.11841836734693877,0.11899588470390882,0.05,0.7306632653061225,0.18500368740836873,-0.09403061224489796,0.20144382736587432,0.05,0.58,2.97,imagenet,adaptive_random_to_low_10,200
14,0,0.96,0.98,0.94,0.945,4.39,4.485,4.375,0.0827094167470932,0.09431406855583191,0.09562818706035614,0.965,0.04,0.025,0.025,10.0,0.7065816326530612,0.09217093373863892,-0.11811224489795918,0.11862505390527076,0.05,0.7321428571428572,0.18490593999760188,-0.09255102040816325,0.19814803212648258,0.05,0.53,3.035,imagenet,adaptive_random_to_low_10,200
15,0,0.96,0.98,0.97,0.96,4.455,4.485,4.425,0.0423753447830677,0.06686266511678696,0.09873992949724197,0.955,0.015,0.03,0.03,10.0,0.7072448979591838,0.08849086639507292,-0.11744897959183674,0.11814812776457984,0.05,0.7315306122448979,0.17140969814576654,-0.09316326530612244,0.1982873139390722,0.05,0.565,2.945,imagenet,adaptive_random_to_low_10,200
16,0,0.96,0.98,0.945,0.965,4.365,4.485,4.35,0.08746717125177383,0.05422130972146988,0.09796805679798126,0.965,0.04,0.025,0.02,10.0,0.707295918367347,0.0895097426802928,-0.11739795918367346,0.1187507882907812,0.05,0.7314285714285714,0.18114951230174556,-0.09326530612244899,0.20475698935915715,0.05,0.56,2.925,imagenet,adaptive_random_to_low_10,200
17,0,0.965,0.98,0.945,0.955,4.405,4.485,4.395,0.09951233118772507,0.05153393745422363,0.07039733976125717,0.97,0.04,0.02,0.01,10.0,0.710408163265306,0.09485737247005528,-0.11428571428571428,0.12454113851345028,0.05,0.7332653061224491,0.1802149642261847,-0.09142857142857146,0.20411974017042667,0.05,0.595,2.835,imagenet,adaptive_random_to_low_10,200
18,0,0.965,0.98,0.97,0.965,4.43,4.485,4.405,0.04821714386343956,0.04612307995557785,0.09518954902887344,0.96,0.015,0.025,0.025,10.0,0.7106122448979594,0.09535991921775715,-0.11408163265306122,0.12878855124698022,0.05,0.7348469387755102,0.18675166315272482,-0.0898469387755102,0.20948968030861578,0.05,0.635,3.01,imagenet,adaptive_random_to_low_10,200
19,0,0.975,0.98,0.955,0.955,4.455,4.485,4.365,0.058403242379426956,0.055510640144348145,0.0959353893995285,0.97,0.03,0.015,0.01,10.0,0.7096938775510204,0.09638030765591053,-0.115,0.12207785256556235,0.05,0.7325510204081632,0.17734193247597124,-0.09214285714285714,0.19422303040395492,0.05,0.59,2.83,imagenet,adaptive_random_to_low_10,200
20,0,0.96,0.98,0.94,0.95,4.39,4.485,4.42,0.08124450594186783,0.06049583852291107,0.08919260650873184,0.965,0.04,0.025,0.02,10.0,0.7086224489795918,0.0902518429594311,-0.11607142857142858,0.11709635889623314,0.05,0.7330102040816326,0.18302804607454964,-0.09168367346938776,0.1990925346268341,0.05,0.61,3.0,imagenet,adaptive_random_to_low_10,200
21,0,0.965,0.98,0.945,0.95,4.41,4.485,4.41,0.08054099231958389,0.06739337742328644,0.11303611099720001,0.96,0.035,0.025,0.02,10.0,0.7075,0.09002042603950591,-0.11719387755102041,0.11917830122692977,0.05,0.7317857142857143,0.1839129033878854,-0.09290816326530611,0.2021155185997486,0.05,0.55,2.93,imagenet,adaptive_random_to_low_10,200
22,0,0.955,0.98,0.94,0.955,4.405,4.485,4.35,0.07740098237991333,0.05819737911224365,0.1332133263349533,0.95,0.04,0.035,0.025,10.0,0.7094387755102041,0.09281358147469995,-0.11525510204081632,0.12340194715943653,0.05,0.7336734693877551,0.19687269140030453,-0.09102040816326533,0.20861877323841327,0.05,0.545,2.92,imagenet,adaptive_random_to_low_10,200
23,0,0.965,0.98,0.945,0.955,4.4,4.485,4.485,0.09349224716424942,0.08164725452661514,0.086677186191082,0.97,0.04,0.02,0.02,10.0,0.7070408163265306,0.0875813060932858,-0.11765306122448979,0.11341606859772582,0.05,0.7312755102040817,0.19108641185853104,-0.09341836734693879,0.20853723182110115,0.05,0.59,2.965,imagenet,adaptive_random_to_low_10,200
24,0,0.955,0.98,0.95,0.96,4.425,4.485,4.385,0.06623289734125137,0.06168721243739128,0.11094770580530167,0.96,0.03,0.03,0.025,10.0,0.7076530612244898,0.09181422668403405,-0.11704081632653061,0.11706628495798213,0.05,0.7316836734693877,0.18959512865477923,-0.09301020408163266,0.20560470898868516,0.05,0.605,2.96,imagenet,adaptive_random_to_low_10,200
25,0,0.96,0.98,0.965,0.945,4.45,4.485,4.44,0.056263264268636703,0.0753312036395073,0.10139060765504837,0.965,0.02,0.025,0.02,10.0,0.7090306122448979,0.09528929592994058,-0.11566326530612243,0.12178536549312412,0.05,0.7324489795918367,0.1813690702469659,-0.0922448979591837,0.19996489277807997,0.05,0.65,2.945,imagenet,adaptive_random_to_low_10,200
26,0,0.955,0.98,0.945,0.955,4.425,4.485,4.43,0.09812994301319122,0.05154500901699066,0.11500832438468933,0.95,0.035,0.035,0.025,10.0,0.7081632653061224,0.09169959657010254,-0.11653061224489797,0.11936690318223554,0.05,0.7314795918367346,0.1872344819008434,-0.09321428571428574,0.2020376248145476,0.05,0.61,2.895,imagenet,adaptive_random_to_low_10,200
27,0,0.96,0.98,0.96,0.945,4.46,4.485,4.395,0.06409530341625214,0.09744071960449219,0.0819142535328865,0.96,0.025,0.03,0.03,10.0,0.712295918367347,0.10115830742071026,-0.11239795918367346,0.1319199022797693,0.05,0.735,0.18779149982159737,-0.0896938775510204,0.20262028026860207,0.05,0.63,2.855,imagenet,adaptive_random_to_low_10,200
28,0,0.96,0.98,0.945,0.95,4.475,4.485,4.385,0.10707735270261765,0.10242374241352081,0.086723692715168,0.97,0.04,0.025,0.015,10.0,0.7096428571428571,0.09402305212484292,-0.11505102040816326,0.12777257062407443,0.05,0.7337755102040816,0.17844179895612425,-0.09091836734693878,0.20991267445962877,0.05,0.61,2.975,imagenet,adaptive_random_to_low_10,200
29,0,0.965,0.98,0.94,0.955,4.435,4.485,4.36,0.08386798202991486,0.07078726589679718,0.0713173970580101,0.97,0.04,0.02,0.01,10.0,0.7096428571428572,0.0945045832988576,-0.11505102040816327,0.1218134240663494,0.05,0.7341326530612244,0.18947617127899619,-0.09056122448979594,0.2031295909360051,0.05,0.63,3.03,imagenet,adaptive_random_to_low_10,200
30,0,0.965,0.98,0.955,0.955,4.4,4.485,4.41,0.08092968910932541,0.06976420432329178,0.08717136085033417,0.97,0.03,0.02,0.01,10.0,0.7098979591836735,0.09412475498684342,-0.11479591836734696,0.1217622258127085,0.05,0.7340306122448981,0.17827156978141814,-0.09066326530612244,0.20087901570368558,0.05,0.63,2.995,imagenet,adaptive_random_to_low_10,200
31,0,0.97,0.98,0.955,0.955,4.39,4.485,4.375,0.05538279563188553,0.06010076403617859,0.07735263556241989,0.975,0.03,0.015,0.01,10.0,0.707857142857143,0.09322867220882222,-0.11683673469387756,0.12135513957269722,0.05,0.7314285714285714,0.1744819701056503,-0.09326530612244899,0.20526358116418122,0.05,0.59,2.9,imagenet,adaptive_random_to_low_10,200
32,0,0.97,0.98,0.96,0.96,4.42,4.485,4.37,0.05013042315840721,0.05403944477438927,0.08223442733287811,0.965,0.025,0.02,0.02,10.0,0.7063775510204081,0.08860151087275334,-0.11831632653061225,0.11851047507225303,0.05,0.7312755102040817,0.18663522770670063,-0.09341836734693879,0.2023176947934553,0.05,0.56,3.0,imagenet,adaptive_random_to_low_10,200
33,0,0.985,0.98,0.95,0.965,4.435,4.485,4.34,0.09365920722484589,0.04612642899155617,0.06164250895380974,0.98,0.035,0.005,0.0,10.0,0.7043367346938774,0.08243810957836777,-0.12035714285714287,0.1119065685159876,0.05,0.7283673469387756,0.16796662784331168,-0.0963265306122449,0.19198833198053764,0.05,0.58,2.935,imagenet,adaptive_random_to_low_10,200
34,0,0.975,0.98,0.95,0.955,4.44,4.485,4.305,0.09475623071193695,0.05342497676610947,0.07686176151037216,0.97,0.035,0.015,0.01,10.0,0.7071428571428571,0.09199768617437859,-0.11755102040816326,0.12045861876191338,0.05,0.7311224489795919,0.18322039936778517,-0.09357142857142858,0.19931881531490944,0.05,0.6,2.95,imagenet,adaptive_random_to_low_10,200
35,0,0.965,0.98,0.955,0.95,4.47,4.485,4.41,0.0784316137433052,0.06460480391979218,0.08114069700241089,0.96,0.03,0.025,0.015,10.0,0.7068877551020408,0.09044915060800136,-0.11780612244897959,0.11832311765057967,0.05,0.7309183673469388,0.1775427749479461,-0.09377551020408163,0.20018169117160142,0.05,0.635,2.99,imagenet,adaptive_random_to_low_10,200
36,0,0.97,0.98,0.94,0.95,4.375,4.485,4.32,0.11560990661382675,0.058695755898952484,0.07321483641862869,0.975,0.04,0.015,0.005,10.0,0.7081632653061223,0.0924054131477405,-0.11653061224489797,0.12047061609482626,0.05,0.7329081632653062,0.19016232266922337,-0.09178571428571429,0.20575857195537536,0.05,0.54,2.965,imagenet,adaptive_random_to_low_10,200
37,0,0.97,0.98,0.96,0.95,4.4,4.485,4.37,0.07755889743566513,0.07241572439670563,0.06659621745347977,0.965,0.025,0.02,0.02,10.0,0.7053061224489795,0.08774586426379438,-0.11938775510204083,0.11506577417632798,0.05,0.7296428571428573,0.17074321453185803,-0.0950510204081633,0.19421002410235816,0.05,0.58,2.965,imagenet,adaptive_random_to_low_10,200
38,0,0.97,0.98,0.935,0.955,4.39,4.485,4.385,0.08917589485645294,0.05189170688390732,0.08805914968252182,0.965,0.045,0.02,0.01,10.0,0.704234693877551,0.08351800990189667,-0.12045918367346939,0.11099027689007926,0.05,0.7288265306122449,0.1739572817972667,-0.09586734693877552,0.19376354879233987,0.05,0.53,2.94,imagenet,adaptive_random_to_low_10,200
39,0,0.965,0.98,0.955,0.955,4.405,4.485,4.42,0.0676465779542923,0.050021566450595856,0.0823102593421936,0.97,0.025,0.02,0.01,10.0,0.7044387755102041,0.0842543722423893,-0.12025510204081634,0.11038624778724625,0.05,0.7286224489795918,0.1663913679242239,-0.09607142857142857,0.18533683086279779,0.05,0.595,2.965,imagenet,adaptive_random_to_low_10,200
40,0,0.97,0.98,0.96,0.945,4.39,4.485,4.415,0.0605149082839489,0.07497844099998474,0.0664258673787117,0.965,0.025,0.02,0.015,10.0,0.7038775510204082,0.08368377496490381,-0.12081632653061225,0.11164299028023379,0.05,0.7278571428571429,0.17285559187979688,-0.09683673469387756,0.19432705243176315,0.05,0.625,2.975,imagenet,adaptive_random_to_low_10,200
41,0,0.96,0.98,0.965,0.955,4.42,4.485,4.38,0.03699508309364319,0.07418710738420486,0.09844796359539032,0.955,0.02,0.03,0.025,10.0,0.7091326530612244,0.09283672217803556,-0.11556122448979593,0.12134328285901574,0.05,0.7336224489795918,0.17610547112401756,-0.09107142857142858,0.1995064684882527,0.05,0.64,3.04,imagenet,adaptive_random_to_low_10,200
42,0,0.97,0.98,0.95,0.95,4.425,4.485,4.315,0.045630574226379395,0.05078883096575737,0.0963108241558075,0.965,0.035,0.02,0.01,10.0,0.7075,0.08971739772404272,-0.11719387755102041,0.11778295985874138,0.05,0.7294897959183675,0.16800928236621265,-0.09520408163265305,0.19012952584715095,0.05,0.66,2.815,imagenet,adaptive_random_to_low_10,200
43,0,0.96,0.98,0.94,0.955,4.39,4.485,4.355,0.07654421031475067,0.04495011642575264,0.09866300225257874,0.955,0.04,0.03,0.025,10.0,0.7086734693877551,0.09369013452946856,-0.11602040816326532,0.1257150599216402,0.05,0.7327551020408163,0.19409663804757088,-0.0919387755102041,0.21059591533557978,0.05,0.635,2.995,imagenet,adaptive_random_to_low_10,200
44,0,0.965,0.98,0.945,0.955,4.38,4.485,4.4,0.07605768740177155,0.0577244870364666,0.06688245385885239,0.97,0.035,0.02,0.02,10.0,0.7115306122448979,0.10051394321655721,-0.11316326530612246,0.13167809491467777,0.05,0.7343367346938776,0.18419021275445116,-0.09035714285714286,0.21413641133811326,0.05,0.68,2.915,imagenet,adaptive_random_to_low_10,200
45,0,0.965,0.98,0.945,0.96,4.385,4.485,4.34,0.09442877769470215,0.054561223834753036,0.11461979150772095,0.96,0.04,0.025,0.015,10.0,0.7076530612244898,0.0898227292788276,-0.11704081632653061,0.12237918687373167,0.05,0.7328061224489797,0.17847794666105166,-0.09188775510204081,0.2019743099901825,0.05,0.57,3.035,imagenet,adaptive_random_to_low_10,200
46,0,0.965,0.98,0.955,0.95,4.385,4.485,4.34,0.0697985365986824,0.05469062924385071,0.0692773088812828,0.97,0.03,0.02,0.015,10.0,0.7083673469387756,0.09002153445038585,-0.11632653061224492,0.12147447244264185,0.05,0.7331632653061226,0.18498716277852464,-0.09153061224489796,0.20674457394052298,0.05,0.605,3.035,imagenet,adaptive_random_to_low_10,200
47,0,0.975,0.98,0.955,0.945,4.405,4.485,4.34,0.06626161932945251,0.07281175255775452,0.05025594308972359,0.98,0.03,0.01,0.01,10.0,0.7077551020408163,0.08873614720792283,-0.11693877551020408,0.12133156925148797,0.05,0.7318877551020408,0.16846617611063164,-0.0928061224489796,0.19878373055078555,0.05,0.625,2.99,imagenet,adaptive_random_to_low_10,200
48,0,0.98,0.98,0.955,0.935,4.42,4.485,4.405,0.08243200927972794,0.07203556597232819,0.06631212681531906,0.975,0.03,0.01,0.01,10.0,0.7101020408163266,0.09548596832192488,-0.11459183673469388,0.1266598757196334,0.05,0.7332653061224491,0.17778057463267338,-0.09142857142857144,0.20957343130838127,0.05,0.615,2.885,imagenet,adaptive_random_to_low_10,200
49,0,0.97,0.98,0.945,0.955,4.44,4.485,4.315,0.07143551111221313,0.07528084516525269,0.058633290231227875,0.975,0.04,0.015,0.01,10.0,0.7092857142857142,0.09612911902867657,-0.11540816326530612,0.12909167402540334,0.05,0.7327551020408163,0.17543370196938288,-0.0919387755102041,0.2015126444445923,0.05,0.56,2.86,imagenet,adaptive_random_to_low_10,200
50,0,0.965,0.98,0.945,0.95,4.385,4.485,4.35,0.09206527471542358,0.06787386536598206,0.06121384724974632,0.97,0.035,0.02,0.015,10.0,0.7090816326530613,0.09314778817381146,-0.11561224489795918,0.120989373527118,0.05,0.7331122448979592,0.18570360240628758,-0.09158163265306123,0.20142781777773053,0.05,0.58,2.935,imagenet,adaptive_random_to_low_10,200
51,0,0.965,0.98,0.95,0.955,4.39,4.485,4.36,0.058432988822460175,0.04227978736162186,0.07802942395210266,0.97,0.035,0.02,0.015,10.0,0.7089795918367348,0.09197308838283243,-0.11571428571428571,0.12404934945952846,0.05,0.7158673469387756,0.10420470413373992,-0.1088265306122449,0.13665801685128826,0.05,0.56,1.235,imagenet,adaptive_random_to_low_10,200
52,0,0.97,0.98,0.945,0.955,4.44,4.485,4.335,0.051148418337106705,0.043471552431583405,0.05987079069018364,0.975,0.035,0.015,0.015,10.0,0.707295918367347,0.09002622931300155,-0.11739795918367346,0.1182390417897841,0.05,0.7145918367346938,0.10283140151938953,-0.11010204081632652,0.13140107251296285,0.05,0.595,1.31,imagenet,adaptive_random_to_low_10,200
53,0,0.965,0.98,0.955,0.96,4.46,4.485,4.385,0.06170418858528137,0.04481685161590576,0.06891001015901566,0.97,0.03,0.02,0.02,10.0,0.7083673469387756,0.08969292798292447,-0.11632653061224488,0.11869715508175432,0.05,0.7158163265306123,0.10595371199971668,-0.10887755102040816,0.13443532273828168,0.05,0.595,1.325,imagenet,adaptive_random_to_low_10,200
54,0,0.97,0.98,0.94,0.955,4.44,4.485,4.31,0.07549809664487839,0.05694885551929474,0.059683848172426224,0.975,0.04,0.015,0.015,10.0,0.7069897959183673,0.08752564414160803,-0.11770408163265306,0.11656743719577208,0.05,0.7142346938775509,0.10322078753168533,-0.1104591836734694,0.13257544442269137,0.05,0.595,1.305,imagenet,adaptive_random_to_low_10,200
55,0,0.96,0.98,0.945,0.955,4.445,4.485,4.345,0.05614854022860527,0.049464792013168335,0.07287901639938354,0.965,0.04,0.025,0.02,10.0,0.7069897959183673,0.08947809633041441,-0.11770408163265306,0.11757674838198,0.05,0.7141326530612245,0.10325441840908775,-0.11056122448979591,0.13077830773385357,0.05,0.595,1.295,imagenet,adaptive_random_to_low_10,200
56,0,0.965,0.98,0.95,0.96,4.435,4.485,4.315,0.06846921145915985,0.041458163410425186,0.07486187666654587,0.97,0.035,0.02,0.02,10.0,0.7086224489795918,0.0905434395003034,-0.11607142857142858,0.11910725975161768,0.05,0.7158163265306123,0.10427361818871474,-0.10887755102040815,0.13269702141114975,0.05,0.59,1.295,imagenet,adaptive_random_to_low_10,200
57,0,0.98,0.98,0.95,0.96,4.415,4.485,4.385,0.06803122162818909,0.04065525904297829,0.040118083357810974,0.985,0.035,0.005,0.005,10.0,0.7085714285714286,0.08974463950992245,-0.11612244897959184,0.11815349103286281,0.05,0.7158163265306123,0.10486177649439854,-0.10887755102040816,0.13402047459458116,0.05,0.535,1.245,imagenet,adaptive_random_to_low_10,200
58,0,0.97,0.98,0.95,0.95,4.455,4.485,4.35,0.06085887923836708,0.04931557551026344,0.05432286113500595,0.975,0.035,0.015,0.015,10.0,0.7080102040816325,0.08954055575869353,-0.11668367346938777,0.1219037260080222,0.05,0.7157142857142857,0.10575684697182429,-0.1089795918367347,0.13912836826813874,0.05,0.58,1.335,imagenet,adaptive_random_to_low_10,200
59,0,0.975,0.98,0.96,0.97,4.46,4.485,4.35,0.053504008799791336,0.03301839902997017,0.04585743322968483,0.98,0.025,0.01,0.01,10.0,0.7084693877551019,0.08920682860922734,-0.11622448979591837,0.12136900021811016,0.05,0.7151530612244897,0.10350819791694607,-0.10954081632653061,0.13613986041309545,0.05,0.56,1.215,imagenet,adaptive_random_to_low_10,200
60,0,0.975,0.98,0.945,0.965,4.445,4.485,4.335,0.07904773205518723,0.049440156668424606,0.042226195335388184,0.98,0.04,0.01,0.005,10.0,0.7081122448979591,0.0891780365694148,-0.11658163265306122,0.12137506235507317,0.05,0.7155102040816326,0.10279522546976227,-0.10918367346938776,0.13493732101342176,0.05,0.57,1.295,imagenet,adaptive_random_to_low_10,200
61,0,0.975,0.98,0.945,0.975,4.44,4.485,4.34,0.08278384059667587,0.033283840864896774,0.0414300411939621,0.98,0.04,0.01,0.01,10.0,0.7072448979591835,0.08754287612995058,-0.11744897959183674,0.11551440646187984,0.05,0.7147448979591837,0.10154265471883211,-0.10994897959183673,0.1305942831725406,0.05,0.57,1.305,imagenet,adaptive_random_to_low_10,200
62,0,0.97,0.98,0.95,0.965,4.4,4.485,4.365,0.06707508862018585,0.040972527116537094,0.05070311576128006,0.975,0.035,0.015,0.01,10.0,0.7068367346938774,0.08688643136079048,-0.11785714285714287,0.11368072319892235,0.05,0.7134183673469388,0.09757236380384565,-0.11127551020408162,0.12560450224584202,0.05,0.635,1.28,imagenet,adaptive_random_to_low_10,200
63,0,0.975,0.98,0.95,0.955,4.425,4.485,4.375,0.05824664235115051,0.0528569333255291,0.0534944161772728,0.98,0.03,0.01,0.005,10.0,0.7066326530612244,0.08569988640792923,-0.11806122448979593,0.1130518236089847,0.05,0.7138265306122449,0.0985133407446538,-0.11086734693877552,0.12622406576760115,0.05,0.605,1.31,imagenet,adaptive_random_to_low_10,200
64,0,0.97,0.98,0.95,0.97,4.405,4.485,4.4,0.05097023397684097,0.04235689342021942,0.07378628849983215,0.975,0.03,0.015,0.005,10.0,0.7062244897959183,0.08483355097747303,-0.11846938775510203,0.11238757305196487,0.05,0.7133673469387755,0.0978836962662589,-0.11132653061224491,0.12507496255799197,0.05,0.57,1.27,imagenet,adaptive_random_to_low_10,200
65,0,0.96,0.98,0.945,0.96,4.395,4.485,4.375,0.0707799419760704,0.03780650720000267,0.07645485550165176,0.965,0.035,0.025,0.015,10.0,0.7061734693877552,0.08473856388206746,-0.11852040816326533,0.11142035751836374,0.05,0.7133673469387756,0.09920393548945088,-0.1113265306122449,0.12535796310578007,0.05,0.57,1.275,imagenet,adaptive_random_to_low_10,200
66,0,0.97,0.98,0.95,0.96,4.42,4.485,4.405,0.07562639564275742,0.033091187477111816,0.07144929468631744,0.975,0.03,0.015,0.01,10.0,0.7059183673469387,0.08438782541788023,-0.11877551020408163,0.11105762941471767,0.05,0.7132142857142858,0.09917477227832021,-0.1114795918367347,0.12617022804741282,0.05,0.565,1.28,imagenet,adaptive_random_to_low_10,200
67,0,0.97,0.98,0.95,0.96,4.46,4.485,4.385,0.07293974608182907,0.052493005990982056,0.052351780235767365,0.975,0.03,0.015,0.015,10.0,0.7058673469387755,0.08410656484364296,-0.1188265306122449,0.11106986034370493,0.05,0.712908163265306,0.09743286678650696,-0.11178571428571431,0.1246647963358555,0.05,0.585,1.275,imagenet,adaptive_random_to_low_10,200
68,0,0.97,0.98,0.945,0.96,4.39,4.485,4.395,0.06004355102777481,0.03617281839251518,0.06245868280529976,0.975,0.035,0.015,0.01,10.0,0.7057653061224489,0.08407453357316406,-0.11892857142857143,0.1113191862765234,0.05,0.7137755102040816,0.09998649386325632,-0.11091836734693877,0.12666106524062343,0.05,0.555,1.34,imagenet,adaptive_random_to_low_10,200
69,0,0.97,0.98,0.955,0.965,4.405,4.485,4.33,0.055541638284921646,0.03905830532312393,0.0613410659134388,0.975,0.03,0.015,0.005,10.0,0.7069897959183673,0.0870592565033309,-0.11770408163265307,0.11401910244050668,0.05,0.7142857142857142,0.10131100147059452,-0.11040816326530611,0.12865483121298893,0.05,0.56,1.275,imagenet,adaptive_random_to_low_10,200
70,0,0.97,0.98,0.955,0.965,4.395,4.485,4.36,0.06441975384950638,0.044302988797426224,0.05233879014849663,0.975,0.03,0.015,0.01,10.0,0.7073979591836735,0.0877166962404616,-0.11729591836734694,0.11496940091747092,0.05,0.7146938775510204,0.10311174179588253,-0.11,0.1298185920988908,0.05,0.595,1.31,imagenet,adaptive_random_to_low_10,200
