seed,initialization,method,epoch,mask,repeat,teacher_accuracy,teacher_full_accuracy,kl,full_correct_to_wrong,background_ratio,foreground_missing,swaps
0,scratch,adaptive_random_to_low_10,50,low_score_rescue_10,0,0.915,0.98,0.18815304,0.065,0.8188775510204083,0.4812599723826239,10.0
0,scratch,adaptive_random_to_low_10,50,random_matched,0,0.91,0.98,0.18494073,0.07,0.8198979591836735,0.48734373262216724,7.015
0,scratch,adaptive_random_to_low_10,100,student,0,0.93,0.98,0.115575686,0.05,0.8160204081632654,0.4706439658643827,0.0
0,scratch,adaptive_random_to_low_10,100,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,scratch,adaptive_random_to_low_10,100,random_rescue_10,0,0.93,0.98,0.116261035,0.05,0.8169387755102041,0.4765616261898778,10.0
0,scratch,adaptive_random_to_low_10,100,foreground_rescue_10,0,0.95,0.98,0.09622107,0.03,0.7470918367346938,0.16328560601513764,6.755
0,scratch,adaptive_random_to_low_10,100,low_score_rescue_10,0,0.94,0.98,0.09845183,0.04,0.8134693877551021,0.4687055748834192,10.0
0,scratch,adaptive_random_to_low_10,100,random_matched,0,0.93,0.98,0.15014265,0.05,0.8161224489795919,0.46781141809170634,6.755
0,scratch,adaptive_random_to_student,0,student,0,0.875,0.98,0.3295332,0.105,0.850561224489796,0.5981794121635886,0.0
0,scratch,adaptive_random_to_student,0,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,scratch,adaptive_random_to_student,0,random_rescue_10,0,0.895,0.98,0.20119835,0.085,0.8451530612244897,0.5638985049597482,10.0
0,scratch,adaptive_random_to_student,0,foreground_rescue_10,0,0.925,0.98,0.12588541,0.055,0.775,0.23701169783036988,7.405
0,scratch,adaptive_random_to_student,0,low_score_rescue_10,0,0.88,0.98,0.27229047,0.1,0.844795918367347,0.5859170772430334,10.0
0,scratch,adaptive_random_to_student,0,random_matched,0,0.9,0.98,0.24033962,0.08,0.8449489795918368,0.5758685372196981,7.405
0,scratch,adaptive_random_to_student,50,student,0,0.895,0.98,0.19460568,0.085,0.822295918367347,0.4943198399052507,0.0
0,scratch,adaptive_random_to_student,50,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,scratch,adaptive_random_to_student,50,random_rescue_10,0,0.92,0.98,0.17140272,0.065,0.8236224489795919,0.5054899697884224,10.0
0,scratch,adaptive_random_to_student,50,foreground_rescue_10,0,0.93,0.98,0.13602433,0.05,0.7507142857142859,0.16838456411898964,7.015
0,scratch,adaptive_random_to_student,50,low_score_rescue_10,0,0.915,0.98,0.18815304,0.065,0.8188775510204083,0.4812599723826239,10.0
0,scratch,adaptive_random_to_student,50,random_matched,0,0.91,0.98,0.18494073,0.07,0.8198979591836735,0.48734373262216724,7.015
0,scratch,adaptive_random_to_student,100,student,0,0.92,0.98,0.15890019,0.06,0.8143367346938776,0.47645368066017224,0.0
0,scratch,adaptive_random_to_student,100,random,0,0.95,0.98,0.07085513,0.03,0.8246938775510205,0.48994748795493875,0.0
0,scratch,adaptive_random_to_student,100,random_rescue_10,0,0.92,0.98,0.1546982,0.06,0.8157142857142857,0.4856233729994241,10.0
0,scratch,adaptive_random_to_student,100,foreground_rescue_10,0,0.94,0.98,0.11278091,0.04,0.7453571428571428,0.15946684647426207,6.76
0,scratch,adaptive_random_to_student,100,low_score_rescue_10,0,0.925,0.98,0.12389211,0.055,0.8122959183673468,0.46291897790140824,10.0
0,scratch,adaptive_random_to_student,100,random_matched,0,0.935,0.98,0.13632163,0.045,0.8145918367346938,0.47168839587395456,6.76
