epoch,seed,student_correct,teacher_full_correct,teacher_masked_correct,teacher_raw_correct,student_prediction,teacher_prediction,teacher_masked_prediction,teacher_mask_kl,teacher_raw_kl,teacher_student_kl,prediction_agreement,teacher_flip,correction_opportunity,correction_signal_preserved,swaps,raw_background_ratio,raw_foreground_missing,raw_background_excess_vs_area,raw_foreground_area_missing,raw_zero_foreground,actual_background_ratio,actual_foreground_missing,actual_background_excess_vs_area,actual_foreground_area_missing,actual_zero_foreground,added_foreground,removed_foreground,initialization,method,n_probe
73,0,0.975,0.98,0.945,0.945,4.44,4.485,4.34,0.09644261002540588,0.09014595299959183,0.0595596544444561,0.97,0.04,0.015,0.01,2.0,0.7090306122448979,0.0917810214521609,-0.11566326530612243,0.12392825496754085,0.05,0.7139285714285714,0.11337127292027968,-0.11076530612244899,0.13923333479724534,0.05,0.115,0.595,imagenet,random_anneal_10,200
74,0,0.975,0.98,0.945,0.945,4.44,4.485,4.31,0.0997554212808609,0.08994659781455994,0.04540958255529404,0.98,0.04,0.01,0.005,1.0,0.7091326530612244,0.0916918030189377,-0.11556122448979592,0.12325203631742625,0.05,0.711938775510204,0.10566665564375281,-0.11275510204081632,0.13243749225744977,0.05,0.05,0.325,imagenet,random_anneal_10,200
75,0,0.97,0.98,0.95,0.95,4.425,4.485,4.295,0.09418779611587524,0.086107537150383,0.04768562316894531,0.975,0.035,0.015,0.01,1.0,0.7088775510204082,0.09181336849832863,-0.11581632653061223,0.12287287439452484,0.05,0.7114795918367346,0.10321028305221658,-0.11321428571428573,0.13058424112619832,0.05,0.06,0.315,imagenet,random_anneal_10,200
76,0,0.97,0.98,0.945,0.94,4.435,4.485,4.315,0.09005828201770782,0.08864827454090118,0.051419541239738464,0.975,0.04,0.015,0.01,1.0,0.7078571428571427,0.08940470583880622,-0.11683673469387756,0.11706689235521481,0.05,0.710204081632653,0.10099113448246079,-0.11448979591836736,0.12576532242586835,0.05,0.045,0.275,imagenet,random_anneal_10,200
77,0,0.975,0.98,0.955,0.945,4.45,4.485,4.315,0.0795687660574913,0.0760265365242958,0.048814669251441956,0.98,0.03,0.01,0.01,1.0,0.7080102040816325,0.08998506956970047,-0.11668367346938777,0.11722544525022385,0.05,0.7106122448979592,0.10361728691636178,-0.11408163265306123,0.1259799931407906,0.05,0.055,0.31,imagenet,random_anneal_10,200
78,0,0.97,0.98,0.955,0.95,4.455,4.485,4.345,0.07899846136569977,0.08311952650547028,0.05053119361400604,0.975,0.03,0.015,0.015,1.0,0.7076530612244898,0.08863163178249335,-0.11704081632653061,0.11973217518985621,0.05,0.7105102040816326,0.10650868830563166,-0.11418367346938775,0.1305661025737936,0.05,0.025,0.305,imagenet,random_anneal_10,200
79,0,0.97,0.98,0.955,0.95,4.465,4.485,4.32,0.07277058809995651,0.08041324466466904,0.05327744781970978,0.975,0.03,0.015,0.015,1.0,0.7071428571428572,0.08773712277329312,-0.11755102040816327,0.1146137490052206,0.05,0.709795918367347,0.10530860947951913,-0.11489795918367347,0.12608544080299908,0.05,0.04,0.3,imagenet,random_anneal_10,200
80,0,0.975,0.98,0.95,0.95,4.485,4.485,4.3,0.07831729203462601,0.07831729203462601,0.05047491937875748,0.98,0.035,0.01,0.01,0.0,0.7075510204081632,0.08915934082454677,-0.11714285714285713,0.11641788986758911,0.05,0.7075510204081632,0.08915934082454677,-0.11714285714285713,0.11641788986758911,0.05,0.0,0.0,imagenet,random_anneal_10,200
81,0,0.97,0.98,0.94,0.94,4.455,4.485,4.3,0.08731422573328018,0.08731422573328018,0.04794597253203392,0.975,0.045,0.015,0.01,0.0,0.7076530612244898,0.08941291817408469,-0.11704081632653061,0.1163633250548446,0.05,0.7076530612244898,0.08941291817408469,-0.11704081632653061,0.1163633250548446,0.05,0.0,0.0,imagenet,random_anneal_10,200
82,0,0.97,0.98,0.945,0.945,4.455,4.485,4.315,0.0773368552327156,0.0773368552327156,0.04757116734981537,0.975,0.04,0.015,0.01,0.0,0.7076020408163265,0.0886524035889291,-0.11709183673469387,0.1161395246545726,0.05,0.7076020408163265,0.0886524035889291,-0.11709183673469387,0.1161395246545726,0.05,0.0,0.0,imagenet,random_anneal_10,200
83,0,0.97,0.98,0.945,0.945,4.415,4.485,4.32,0.07910025864839554,0.07910025864839554,0.05089470371603966,0.975,0.04,0.015,0.015,0.0,0.7080612244897958,0.08925480694413145,-0.11663265306122447,0.11687365755191421,0.05,0.7080612244897958,0.08925480694413145,-0.11663265306122447,0.11687365755191421,0.05,0.0,0.0,imagenet,random_anneal_10,200
84,0,0.97,0.98,0.935,0.935,4.425,4.485,4.315,0.08202949166297913,0.08202949166297913,0.05031396821141243,0.975,0.045,0.015,0.01,0.0,0.7082142857142857,0.08938256260457608,-0.11647959183673472,0.11653072333530873,0.05,0.7082142857142857,0.08938256260457608,-0.11647959183673472,0.11653072333530873,0.05,0.0,0.0,imagenet,random_anneal_10,200
85,0,0.97,0.98,0.935,0.935,4.415,4.485,4.315,0.07900340855121613,0.07900340855121613,0.05058249458670616,0.975,0.045,0.015,0.01,0.0,0.7085204081632653,0.09069227406435669,-0.11617346938775511,0.11823084512361674,0.05,0.7085204081632653,0.09069227406435669,-0.11617346938775511,0.11823084512361674,0.05,0.0,0.0,imagenet,random_anneal_10,200
86,0,0.975,0.98,0.94,0.94,4.45,4.485,4.3,0.07772090286016464,0.07772090286016464,0.04905511438846588,0.98,0.045,0.01,0.005,0.0,0.7085204081632653,0.09040500567192605,-0.11617346938775511,0.11755862607373274,0.05,0.7085204081632653,0.09040500567192605,-0.11617346938775511,0.11755862607373274,0.05,0.0,0.0,imagenet,random_anneal_10,200
87,0,0.975,0.98,0.935,0.935,4.44,4.485,4.295,0.07893289625644684,0.07893289625644684,0.05034005269408226,0.98,0.05,0.01,0.005,0.0,0.7086224489795918,0.09125511118831636,-0.11607142857142858,0.11839746872647083,0.05,0.7086224489795918,0.09125511118831636,-0.11607142857142858,0.11839746872647083,0.05,0.0,0.0,imagenet,random_anneal_10,200
88,0,0.975,0.98,0.94,0.94,4.44,4.485,4.315,0.07805806398391724,0.07805806398391724,0.05052844434976578,0.98,0.045,0.01,0.01,0.0,0.7080612244897959,0.0896111918668719,-0.11663265306122449,0.11713720142361125,0.05,0.7080612244897959,0.0896111918668719,-0.11663265306122449,0.11713720142361125,0.05,0.0,0.0,imagenet,random_anneal_10,200
89,0,0.97,0.98,0.935,0.935,4.415,4.485,4.295,0.09106004983186722,0.09106004983186722,0.05067257955670357,0.975,0.05,0.015,0.01,0.0,0.708265306122449,0.09042800980235996,-0.11642857142857142,0.11744188610682613,0.05,0.708265306122449,0.09042800980235996,-0.11642857142857142,0.11744188610682613,0.05,0.0,0.0,imagenet,random_anneal_10,200
90,0,0.97,0.98,0.94,0.94,4.415,4.485,4.31,0.08237578719854355,0.08237578719854355,0.05188838392496109,0.975,0.045,0.015,0.01,0.0,0.7086224489795918,0.09121393891217858,-0.11607142857142858,0.118041939309187,0.05,0.7086224489795918,0.09121393891217858,-0.11607142857142858,0.118041939309187,0.05,0.0,0.0,imagenet,random_anneal_10,200
91,0,0.97,0.98,0.945,0.945,4.415,4.485,4.315,0.08472555130720139,0.08472555130720139,0.05274504795670509,0.975,0.04,0.015,0.01,0.0,0.7084183673469389,0.09094032741591178,-0.11627551020408163,0.11796063926056377,0.05,0.7084183673469389,0.09094032741591178,-0.11627551020408163,0.11796063926056377,0.05,0.0,0.0,imagenet,random_anneal_10,200
92,0,0.975,0.98,0.94,0.94,4.44,4.485,4.335,0.0842135027050972,0.0842135027050972,0.052031248807907104,0.98,0.045,0.01,0.005,0.0,0.7085714285714286,0.09129035182476858,-0.11612244897959184,0.1185487126557564,0.05,0.7085714285714286,0.09129035182476858,-0.11612244897959184,0.1185487126557564,0.05,0.0,0.0,imagenet,random_anneal_10,200
93,0,0.975,0.98,0.945,0.945,4.44,4.485,4.31,0.07853914052248001,0.07853914052248001,0.05093688890337944,0.98,0.04,0.01,0.005,0.0,0.7084693877551022,0.0906882975281503,-0.11622448979591836,0.11786463648997597,0.05,0.7084693877551022,0.0906882975281503,-0.11622448979591836,0.11786463648997597,0.05,0.0,0.0,imagenet,random_anneal_10,200
94,0,0.975,0.98,0.945,0.945,4.44,4.485,4.345,0.08291137963533401,0.08291137963533401,0.05050241947174072,0.98,0.04,0.01,0.005,0.0,0.7091326530612244,0.09234987557544752,-0.11556122448979593,0.11916415696949116,0.05,0.7091326530612244,0.09234987557544752,-0.11556122448979593,0.11916415696949116,0.05,0.0,0.0,imagenet,random_anneal_10,200
95,0,0.975,0.98,0.94,0.94,4.44,4.485,4.335,0.09256532788276672,0.09256532788276672,0.05009810999035835,0.98,0.045,0.01,0.005,0.0,0.7086734693877551,0.09136302473636748,-0.11602040816326532,0.11803170200422755,0.05,0.7086734693877551,0.09136302473636748,-0.11602040816326532,0.11803170200422755,0.05,0.0,0.0,imagenet,random_anneal_10,200
96,0,0.975,0.98,0.95,0.95,4.45,4.485,4.35,0.08956016600131989,0.08956016600131989,0.04887115955352783,0.98,0.035,0.01,0.005,0.0,0.7087755102040816,0.09121081234559013,-0.11591836734693878,0.11813247092053643,0.05,0.7087755102040816,0.09121081234559013,-0.11591836734693878,0.11813247092053643,0.05,0.0,0.0,imagenet,random_anneal_10,200
97,0,0.975,0.98,0.945,0.945,4.45,4.485,4.34,0.08380798250436783,0.08380798250436783,0.04927744343876839,0.98,0.04,0.01,0.005,0.0,0.7085204081632653,0.09057448775259133,-0.11617346938775511,0.117558530454844,0.05,0.7085204081632653,0.09057448775259133,-0.11617346938775511,0.117558530454844,0.05,0.0,0.0,imagenet,random_anneal_10,200
98,0,0.975,0.98,0.95,0.95,4.45,4.485,4.35,0.0910162553191185,0.0910162553191185,0.0486072339117527,0.98,0.035,0.01,0.005,0.0,0.7086224489795918,0.09093444908514423,-0.11607142857142858,0.11820098414071253,0.05,0.7086224489795918,0.09093444908514423,-0.11607142857142858,0.11820098414071253,0.05,0.0,0.0,imagenet,random_anneal_10,200
99,0,0.975,0.98,0.95,0.95,4.45,4.485,4.35,0.08788485825061798,0.08788485825061798,0.048467282205820084,0.98,0.035,0.01,0.005,0.0,0.7086224489795918,0.09107145762777329,-0.11607142857142856,0.11803451728294022,0.05,0.7086224489795918,0.09107145762777329,-0.11607142857142856,0.11803451728294022,0.05,0.0,0.0,imagenet,random_anneal_10,200
100,0,0.975,0.98,0.945,0.945,4.45,4.485,4.365,0.09116366505622864,0.09116366505622864,0.04831502586603165,0.98,0.035,0.01,0.005,0.0,0.7084183673469389,0.09030775569790292,-0.11627551020408163,0.11744205114184297,0.05,0.7084183673469389,0.09030775569790292,-0.11627551020408163,0.11744205114184297,0.05,0.0,0.0,imagenet,random_anneal_10,200
0,0,0.055,0.98,0.965,0.965,4.295,4.485,4.43,0.04942389577627182,0.04942389577627182,1.9759149551391602,0.055,0.015,0.925,0.91,0.0,0.7058673469387755,0.08231790489358617,-0.1188265306122449,0.11018673395505175,0.05,0.7058673469387755,0.08231790489358617,-0.1188265306122449,0.11018673395505175,0.05,0.0,0.0,imagenet,student,200
1,0,0.75,0.98,0.96,0.96,4.455,4.485,4.39,0.05563835799694061,0.05563835799694061,1.0579445362091064,0.75,0.02,0.235,0.225,0.0,0.7028061224489796,0.07999168728709943,-0.1218877551020408,0.10415831802078174,0.05,0.7028061224489796,0.07999168728709943,-0.1218877551020408,0.10415831802078174,0.05,0.0,0.0,imagenet,student,200
2,0,0.945,0.98,0.955,0.955,4.355,4.485,4.38,0.04048752784729004,0.04048752784729004,0.2446688413619995,0.945,0.025,0.045,0.04,0.0,0.6980612244897959,0.0736330561725399,-0.1266326530612245,0.09111603811019449,0.05,0.6980612244897959,0.0736330561725399,-0.1266326530612245,0.09111603811019449,0.05,0.0,0.0,imagenet,student,200
3,0,0.955,0.98,0.96,0.96,4.385,4.485,4.4,0.02872656285762787,0.02872656285762787,0.10251083225011826,0.96,0.02,0.03,0.03,0.0,0.6965306122448979,0.06709015013924645,-0.12816326530612243,0.08876814756731619,0.05,0.6965306122448979,0.06709015013924645,-0.12816326530612243,0.08876814756731619,0.05,0.0,0.0,imagenet,student,200
4,0,0.955,0.98,0.965,0.965,4.43,4.485,4.44,0.038413867354393005,0.038413867354393005,0.09435023367404938,0.96,0.015,0.03,0.02,0.0,0.7006632653061226,0.0746997999656173,-0.12403061224489796,0.09841150089909206,0.05,0.7006632653061226,0.0746997999656173,-0.12403061224489796,0.09841150089909206,0.05,0.0,0.0,imagenet,student,200
5,0,0.95,0.98,0.97,0.97,4.38,4.485,4.425,0.01697685569524765,0.01697685569524765,0.08858266472816467,0.955,0.01,0.035,0.03,0.0,0.7020408163265307,0.07802367429609323,-0.1226530612244898,0.10243397193204146,0.05,0.7020408163265307,0.07802367429609323,-0.1226530612244898,0.10243397193204146,0.05,0.0,0.0,imagenet,student,200
6,0,0.95,0.98,0.955,0.955,4.445,4.485,4.38,0.0476466566324234,0.0476466566324234,0.09750442206859589,0.955,0.025,0.035,0.035,0.0,0.7023979591836735,0.07911413096955072,-0.12229591836734693,0.10158417685030145,0.05,0.7023979591836735,0.07911413096955072,-0.12229591836734693,0.10158417685030145,0.05,0.0,0.0,imagenet,student,200
7,0,0.95,0.98,0.96,0.96,4.385,4.485,4.405,0.046194013208150864,0.046194013208150864,0.10553912818431854,0.955,0.025,0.035,0.03,0.0,0.7060204081632654,0.08825311793646466,-0.1186734693877551,0.1140639171609655,0.05,0.7060204081632654,0.08825311793646466,-0.1186734693877551,0.1140639171609655,0.05,0.0,0.0,imagenet,student,200
8,0,0.955,0.98,0.95,0.95,4.35,4.485,4.38,0.0643996074795723,0.0643996074795723,0.09379839152097702,0.96,0.035,0.03,0.025,0.0,0.7038775510204082,0.08271581715256143,-0.12081632653061224,0.10607675046980149,0.05,0.7038775510204082,0.08271581715256143,-0.12081632653061224,0.10607675046980149,0.05,0.0,0.0,imagenet,student,200
9,0,0.96,0.98,0.965,0.965,4.355,4.485,4.38,0.054746776819229126,0.054746776819229126,0.08231572806835175,0.965,0.02,0.025,0.025,0.0,0.7064285714285714,0.08515845871104108,-0.11826530612244898,0.11030190224089892,0.05,0.7064285714285714,0.08515845871104108,-0.11826530612244898,0.11030190224089892,0.05,0.0,0.0,imagenet,student,200
10,0,0.965,0.98,0.95,0.95,4.445,4.485,4.35,0.0746290311217308,0.0746290311217308,0.07061885297298431,0.97,0.035,0.02,0.02,0.0,0.7043367346938776,0.08459679941586704,-0.12035714285714287,0.10976134767930489,0.05,0.7043367346938776,0.08459679941586704,-0.12035714285714287,0.10976134767930489,0.05,0.0,0.0,imagenet,student,200
11,0,0.95,0.98,0.95,0.95,4.405,4.485,4.395,0.05592717230319977,0.05592717230319977,0.09360459446907043,0.955,0.03,0.035,0.015,0.0,0.7024489795918367,0.07979800502953596,-0.12224489795918365,0.10315152711584233,0.05,0.7024489795918367,0.07979800502953596,-0.12224489795918365,0.10315152711584233,0.05,0.0,0.0,imagenet,student,200
12,0,0.96,0.98,0.955,0.955,4.365,4.485,4.395,0.06120990216732025,0.06120990216732025,0.07202006131410599,0.965,0.03,0.025,0.02,0.0,0.704234693877551,0.08429691296688009,-0.12045918367346939,0.10957794752597692,0.05,0.704234693877551,0.08429691296688009,-0.12045918367346939,0.10957794752597692,0.05,0.0,0.0,imagenet,student,200
13,0,0.955,0.98,0.945,0.945,4.34,4.485,4.405,0.05245084688067436,0.05245084688067436,0.0787690281867981,0.96,0.035,0.03,0.025,0.0,0.7066836734693877,0.08785629765199271,-0.11801020408163267,0.11290155753784348,0.05,0.7066836734693877,0.08785629765199271,-0.11801020408163267,0.11290155753784348,0.05,0.0,0.0,imagenet,student,200
14,0,0.955,0.98,0.945,0.945,4.385,4.485,4.38,0.0634489357471466,0.0634489357471466,0.08751848340034485,0.96,0.035,0.03,0.03,0.0,0.7056632653061226,0.08812844624229287,-0.11903061224489797,0.11477855771736359,0.05,0.7056632653061226,0.08812844624229287,-0.11903061224489797,0.11477855771736359,0.05,0.0,0.0,imagenet,student,200
15,0,0.965,0.98,0.96,0.96,4.43,4.485,4.4,0.0477854460477829,0.0477854460477829,0.08819013833999634,0.96,0.025,0.025,0.02,0.0,0.7072959183673468,0.08751893882596175,-0.11739795918367348,0.11856731839070563,0.05,0.7072959183673468,0.08751893882596175,-0.11739795918367348,0.11856731839070563,0.05,0.0,0.0,imagenet,student,200
16,0,0.96,0.98,0.945,0.945,4.38,4.485,4.355,0.06469620764255524,0.06469620764255524,0.09035907685756683,0.965,0.04,0.025,0.015,0.0,0.7078061224489796,0.08802102275562461,-0.11688775510204082,0.11872112862154609,0.05,0.7078061224489796,0.08802102275562461,-0.11688775510204082,0.11872112862154609,0.05,0.0,0.0,imagenet,student,200
17,0,0.97,0.98,0.97,0.97,4.415,4.485,4.395,0.03217397630214691,0.03217397630214691,0.11374808102846146,0.965,0.015,0.02,0.015,0.0,0.7093877551020407,0.09205148163953711,-0.11530612244897959,0.12238230060378555,0.05,0.7093877551020407,0.09205148163953711,-0.11530612244897959,0.12238230060378555,0.05,0.0,0.0,imagenet,student,200
18,0,0.97,0.98,0.95,0.95,4.45,4.485,4.41,0.07808554917573929,0.07808554917573929,0.10123458504676819,0.965,0.035,0.02,0.02,0.0,0.7083673469387755,0.09005512958168392,-0.1163265306122449,0.11481392903617234,0.05,0.7083673469387755,0.09005512958168392,-0.1163265306122449,0.11481392903617234,0.05,0.0,0.0,imagenet,student,200
19,0,0.96,0.98,0.96,0.96,4.45,4.485,4.385,0.054070845246315,0.054070845246315,0.08637868613004684,0.965,0.025,0.025,0.02,0.0,0.7066836734693878,0.08561657797188843,-0.11801020408163267,0.11102612391521688,0.05,0.7066836734693878,0.08561657797188843,-0.11801020408163267,0.11102612391521688,0.05,0.0,0.0,imagenet,student,200
20,0,0.96,0.98,0.955,0.955,4.38,4.485,4.355,0.06872620433568954,0.06872620433568954,0.09863651543855667,0.965,0.03,0.025,0.015,0.0,0.7071428571428572,0.08780296781943134,-0.11755102040816326,0.11410837591967721,0.05,0.7071428571428572,0.08780296781943134,-0.11755102040816326,0.11410837591967721,0.05,0.0,0.0,imagenet,student,200
21,0,0.945,0.98,0.945,0.945,4.375,4.485,4.32,0.06107613444328308,0.06107613444328308,0.13169334828853607,0.95,0.04,0.04,0.03,0.0,0.7097448979591837,0.09439817239005287,-0.11494897959183673,0.12197598690785526,0.05,0.7097448979591837,0.09439817239005287,-0.11494897959183673,0.12197598690785526,0.05,0.0,0.0,imagenet,student,200
22,0,0.95,0.98,0.96,0.96,4.38,4.485,4.355,0.05563034862279892,0.05563034862279892,0.11917860060930252,0.955,0.025,0.035,0.035,0.0,0.7086224489795918,0.09164791204119153,-0.11607142857142858,0.12093594807272894,0.05,0.7086224489795918,0.09164791204119153,-0.11607142857142858,0.12093594807272894,0.05,0.0,0.0,imagenet,student,200
23,0,0.955,0.98,0.96,0.96,4.41,4.485,4.36,0.05320019647479057,0.05320019647479057,0.09173478931188583,0.96,0.025,0.03,0.03,0.0,0.7090816326530611,0.09392484901946294,-0.11561224489795918,0.12266192101043999,0.05,0.7090816326530611,0.09392484901946294,-0.11561224489795918,0.12266192101043999,0.05,0.0,0.0,imagenet,student,200
24,0,0.955,0.98,0.955,0.955,4.44,4.485,4.3,0.07179345190525055,0.07179345190525055,0.1102580651640892,0.96,0.03,0.03,0.025,0.0,0.7116326530612246,0.09887324167789373,-0.11306122448979591,0.1292210362449987,0.05,0.7116326530612246,0.09887324167789373,-0.11306122448979591,0.1292210362449987,0.05,0.0,0.0,imagenet,student,200
25,0,0.965,0.98,0.95,0.95,4.4,4.485,4.34,0.09167661517858505,0.09167661517858505,0.09285040944814682,0.97,0.035,0.02,0.015,0.0,0.7098979591836735,0.09193122984484028,-0.11479591836734696,0.12308046620069944,0.05,0.7098979591836735,0.09193122984484028,-0.11479591836734696,0.12308046620069944,0.05,0.0,0.0,imagenet,student,200
26,0,0.97,0.98,0.96,0.96,4.375,4.485,4.4,0.06734048575162888,0.06734048575162888,0.07213308662176132,0.975,0.025,0.015,0.015,0.0,0.7103061224489795,0.09202331491506276,-0.11438775510204081,0.11931945606127556,0.05,0.7103061224489795,0.09202331491506276,-0.11438775510204081,0.11931945606127556,0.05,0.0,0.0,imagenet,student,200
27,0,0.97,0.98,0.95,0.95,4.445,4.485,4.305,0.11091851443052292,0.11091851443052292,0.06861699372529984,0.98,0.035,0.015,0.015,0.0,0.7145408163265305,0.10165342276047908,-0.1101530612244898,0.13276593022514135,0.05,0.7145408163265305,0.10165342276047908,-0.1101530612244898,0.13276593022514135,0.05,0.0,0.0,imagenet,student,200
28,0,0.955,0.98,0.95,0.95,4.455,4.485,4.41,0.11505331844091415,0.11505331844091415,0.09801405668258667,0.965,0.035,0.03,0.025,0.0,0.7125,0.09750734473048592,-0.11219387755102041,0.13076481403084472,0.05,0.7125,0.09750734473048592,-0.11219387755102041,0.13076481403084472,0.05,0.0,0.0,imagenet,student,200
29,0,0.955,0.98,0.96,0.96,4.43,4.485,4.465,0.07124155759811401,0.07124155759811401,0.09411059319972992,0.965,0.02,0.03,0.03,0.0,0.7103571428571428,0.09309063167006743,-0.11433673469387756,0.12515961642449838,0.05,0.7103571428571428,0.09309063167006743,-0.11433673469387756,0.12515961642449838,0.05,0.0,0.0,imagenet,student,200
30,0,0.96,0.98,0.95,0.95,4.415,4.485,4.375,0.0655144527554512,0.0655144527554512,0.11502624303102493,0.965,0.03,0.025,0.02,0.0,0.7094387755102041,0.0905848680599755,-0.11525510204081633,0.12242332387977513,0.05,0.7094387755102041,0.0905848680599755,-0.11525510204081633,0.12242332387977513,0.05,0.0,0.0,imagenet,student,200
31,0,0.96,0.98,0.94,0.94,4.415,4.485,4.405,0.06623279303312302,0.06623279303312302,0.10008513182401657,0.965,0.04,0.025,0.025,0.0,0.712908163265306,0.09648574066526298,-0.1117857142857143,0.12750297337959637,0.05,0.712908163265306,0.09648574066526298,-0.1117857142857143,0.12750297337959637,0.05,0.0,0.0,imagenet,student,200
32,0,0.965,0.98,0.955,0.955,4.4,4.485,4.395,0.06862586736679077,0.06862586736679077,0.09959724545478821,0.97,0.025,0.02,0.02,0.0,0.7123469387755103,0.10068942997202583,-0.1123469387755102,0.13270528417706373,0.05,0.7123469387755103,0.10068942997202583,-0.1123469387755102,0.13270528417706373,0.05,0.0,0.0,imagenet,student,200
33,0,0.965,0.98,0.965,0.965,4.44,4.485,4.39,0.05646466091275215,0.05646466091275215,0.09056483954191208,0.97,0.02,0.02,0.02,0.0,0.7079591836734693,0.09075829660261633,-0.11673469387755102,0.1259644955782278,0.05,0.7079591836734693,0.09075829660261633,-0.11673469387755102,0.1259644955782278,0.05,0.0,0.0,imagenet,student,200
34,0,0.955,0.98,0.95,0.95,4.39,4.485,4.385,0.07845555990934372,0.07845555990934372,0.09993035346269608,0.96,0.035,0.03,0.025,0.0,0.7081632653061223,0.09024454161367026,-0.11653061224489797,0.11975399445116636,0.05,0.7081632653061223,0.09024454161367026,-0.11653061224489797,0.11975399445116636,0.05,0.0,0.0,imagenet,student,200
35,0,0.965,0.98,0.945,0.945,4.39,4.485,4.365,0.11799934506416321,0.11799934506416321,0.10349717736244202,0.97,0.04,0.02,0.01,0.0,0.7087755102040816,0.09437216514824208,-0.11591836734693878,0.12218971234935452,0.05,0.7087755102040816,0.09437216514824208,-0.11591836734693878,0.12218971234935452,0.05,0.0,0.0,imagenet,student,200
36,0,0.97,0.98,0.945,0.945,4.425,4.485,4.38,0.10443826764822006,0.10443826764822006,0.08715393394231796,0.975,0.04,0.015,0.01,0.0,0.7069897959183674,0.0898666438195599,-0.11770408163265307,0.11968736387760145,0.05,0.7069897959183674,0.0898666438195599,-0.11770408163265307,0.11968736387760145,0.05,0.0,0.0,imagenet,student,200
37,0,0.96,0.98,0.945,0.945,4.39,4.485,4.37,0.10021650046110153,0.10021650046110153,0.11276279389858246,0.965,0.04,0.025,0.02,0.0,0.7084183673469387,0.09490260212079925,-0.11627551020408163,0.12494267732770822,0.05,0.7084183673469387,0.09490260212079925,-0.11627551020408163,0.12494267732770822,0.05,0.0,0.0,imagenet,student,200
38,0,0.955,0.98,0.945,0.945,4.375,4.485,4.33,0.09033361077308655,0.09033361077308655,0.12195150554180145,0.96,0.04,0.03,0.025,0.0,0.7083163265306122,0.09466563068278247,-0.11637755102040817,0.12504395575320815,0.05,0.7083163265306122,0.09466563068278247,-0.11637755102040817,0.12504395575320815,0.05,0.0,0.0,imagenet,student,200
39,0,0.95,0.98,0.945,0.945,4.38,4.485,4.35,0.09168025851249695,0.09168025851249695,0.12536126375198364,0.955,0.04,0.035,0.03,0.0,0.7091836734693878,0.09360771800000059,-0.11551020408163265,0.12457350292766932,0.05,0.7091836734693878,0.09360771800000059,-0.11551020408163265,0.12457350292766932,0.05,0.0,0.0,imagenet,student,200
40,0,0.96,0.98,0.955,0.955,4.39,4.485,4.405,0.0898147001862526,0.0898147001862526,0.10100848227739334,0.965,0.03,0.025,0.025,0.0,0.7125,0.10226695722935827,-0.11219387755102041,0.1315730347050703,0.05,0.7125,0.10226695722935827,-0.11219387755102041,0.1315730347050703,0.05,0.0,0.0,imagenet,student,200
41,0,0.975,0.98,0.95,0.95,4.455,4.485,4.295,0.08131153136491776,0.08131153136491776,0.060816410928964615,0.98,0.035,0.01,0.01,0.0,0.7109693877551021,0.0970629513169014,-0.11372448979591837,0.12775675346289062,0.05,0.7109693877551021,0.0970629513169014,-0.11372448979591837,0.12775675346289062,0.05,0.0,0.0,imagenet,student,200
42,0,0.96,0.98,0.95,0.95,4.38,4.485,4.355,0.08297524601221085,0.08297524601221085,0.09862440079450607,0.965,0.035,0.025,0.02,0.0,0.7100510204081633,0.09499745867982003,-0.11464285714285716,0.12339293361030286,0.05,0.7100510204081633,0.09499745867982003,-0.11464285714285716,0.12339293361030286,0.05,0.0,0.0,imagenet,student,200
43,0,0.97,0.98,0.955,0.955,4.425,4.485,4.375,0.09098540991544724,0.09098540991544724,0.07969923317432404,0.975,0.03,0.015,0.01,0.0,0.7093877551020408,0.09317424165195687,-0.11530612244897959,0.1214432771014981,0.05,0.7093877551020408,0.09317424165195687,-0.11530612244897959,0.1214432771014981,0.05,0.0,0.0,imagenet,student,200
44,0,0.96,0.98,0.965,0.965,4.365,4.485,4.38,0.0650375559926033,0.0650375559926033,0.09079757332801819,0.965,0.02,0.025,0.025,0.0,0.7081632653061224,0.08942065084916231,-0.11653061224489797,0.11635112362448126,0.05,0.7081632653061224,0.08942065084916231,-0.11653061224489797,0.11635112362448126,0.05,0.0,0.0,imagenet,student,200
45,0,0.965,0.98,0.94,0.94,4.4,4.485,4.355,0.13133983314037323,0.13133983314037323,0.09155157953500748,0.97,0.04,0.02,0.01,0.0,0.7084183673469389,0.08966811057603077,-0.11627551020408163,0.11930460833216784,0.05,0.7084183673469389,0.08966811057603077,-0.11627551020408163,0.11930460833216784,0.05,0.0,0.0,imagenet,student,200
46,0,0.955,0.98,0.93,0.93,4.385,4.485,4.365,0.11430801451206207,0.11430801451206207,0.112533338367939,0.96,0.05,0.03,0.02,0.0,0.7075,0.08772566360482349,-0.11719387755102041,0.11665273363003507,0.05,0.7075,0.08772566360482349,-0.11719387755102041,0.11665273363003507,0.05,0.0,0.0,imagenet,student,200
47,0,0.965,0.98,0.965,0.965,4.42,4.485,4.37,0.04719853401184082,0.04719853401184082,0.07664551585912704,0.97,0.02,0.02,0.02,0.0,0.7060714285714285,0.08627816790194456,-0.11862244897959183,0.11382266706204973,0.05,0.7060714285714285,0.08627816790194456,-0.11862244897959183,0.11382266706204973,0.05,0.0,0.0,imagenet,student,200
