seed,initialization,method,epoch,lr,val_macro_accuracy,val_accuracy,train_loss,optimizer_updates,train_seconds,epoch_seconds_with_probe,swaps,added_foreground,removed_foreground
0,imagenet,random_anneal_10,27,4.420947881540964e-05,0.954,0.954,0.26167411732673646,47,95.63850239501335,111.3269566220697,9.0,0.657,2.5701666666666667
0,imagenet,random_anneal_10,28,4.3670476588374966e-05,0.953,0.953,0.2625582048098246,47,94.18339351797476,109.75498424982652,9.0,0.6401666666666667,2.558
0,imagenet,random_anneal_10,29,4.311118025500927e-05,0.959,0.959,0.2628006317615509,47,94.08558313804679,109.5235278760083,9.0,0.6271666666666667,2.554
0,imagenet,random_anneal_10,30,4.253221447802874e-05,0.962,0.962,0.26113909196853635,47,93.8089488139376,109.39594722911716,9.0,0.6543333333333333,2.5383333333333336
0,imagenet,random_anneal_10,31,4.193422588841098e-05,0.9579999999999999,0.958,0.2608407854239146,47,93.66309097292833,109.183037847979,9.0,0.657,2.530666666666667
0,imagenet,random_anneal_10,32,4.1317882363190655e-05,0.9570000000000001,0.957,0.25978975629806517,47,94.70661523193121,110.41668523894623,8.0,0.5953333333333334,2.279166666666667
0,imagenet,random_anneal_10,33,4.0683872279526e-05,0.968,0.968,0.2609477067788442,47,94.04999427706935,109.74975509592332,8.0,0.5546666666666666,2.283
0,imagenet,random_anneal_10,34,4.00329037458692e-05,0.9640000000000001,0.964,0.26020378843943276,47,93.94094482902437,109.4543178610038,8.0,0.558,2.2723333333333335
0,imagenet,random_anneal_10,35,3.936570381109958e-05,0.958,0.958,0.2602657384077708,47,94.03198545100167,109.7708238188643,8.0,0.5601666666666667,2.3056666666666668
0,imagenet,random_anneal_10,36,3.868301765250263e-05,0.9559999999999998,0.956,0.25906933681170147,47,93.41610641987063,109.15404629800469,8.0,0.5725,2.2773333333333334
0,imagenet,random_anneal_10,37,3.798560774350198e-05,0.961,0.961,0.2609992308616638,47,96.43825463182293,111.85405041603372,8.0,0.5905,2.271166666666667
